Transcript	GC	GC1	GC2	GC3
AT5G19590	45.175438596491226	49.3421052631579	42.10526315789474	44.078947368421055
AT5G40450	40.1038062283737	59.826989619377166	31.07266435986159	29.41176470588235
AT5G19890	45.59270516717325	49.24012158054711	42.857142857142854	44.680851063829785
AT5G38540	39.80099502487562	47.33475479744136	35.60767590618337	36.46055437100213
AT5G64820	40.8675799086758	47.945205479452056	37.67123287671233	36.986301369863014
AT5G50010	43.8034188034188	51.6025641025641	38.782051282051285	41.02564102564103
AT5G10220	43.78265412748171	49.529780564263326	36.05015673981191	45.76802507836991
AT5G25756	34.93975903614458	28.571428571428573	32.142857142857146	44.44444444444444
AT5G57210	44.03794037940379	52.84552845528455	41.327913279132794	37.94037940379404
AT5G39900	41.71686746987952	52.56024096385542	37.80120481927711	34.78915662650602
AT5G50040	46.78030303030303	44.88636363636363	46.02272727272727	49.43181818181818
AT5G20680	44.7463768115942	49.27536231884058	43.47826086956522	41.48550724637681
AT5G44270	42.795698924731184	47.74193548387097	39.354838709677416	41.29032258064516
AT5G42610	43.08390022675737	47.27891156462585	37.074829931972786	44.89795918367347
AT5G65920	41.348314606741575	48.31460674157304	37.07865168539326	38.651685393258425
AT5G26800	44.97041420118343	42.47787610619469	44.24778761061947	48.214285714285715
AT5G56000	46.38095238095238	49.714285714285715	28.428571428571427	61.0
AT5G56160	40.08073817762399	49.30795847750865	35.98615916955017	34.94809688581315
AT5G60830	42.51207729468599	47.34299516908212	33.333333333333336	46.85990338164251
AT5G58890	44.067796610169495	45.76271186440678	34.91525423728814	51.52542372881356
AT5G46290	44.89795918367347	53.673469387755105	46.53061224489796	34.48979591836735
AT5G45469	39.726027397260275	43.83561643835616	36.986301369863014	38.35616438356164
AT5G43730	38.98704358068316	48.17432273262662	32.50883392226148	36.27797408716137
AT5G02270	46.10328638497653	53.521126760563384	40.0	44.7887323943662
AT5G45390	43.57224118316268	50.51194539249147	42.66211604095563	37.54266211604096
AT5G55520	42.349048800661706	49.87593052109181	36.60049627791563	40.57071960297767
AT5G14560	46.34146341463415	43.90243902439025	39.02439024390244	56.09756097560975
AT5G56090	44.25036390101892	50.65502183406114	47.81659388646288	34.27947598253275
AT5G28390	46.77716390423573	51.93370165745856	50.27624309392265	38.12154696132597
AT5G35960	40.93023255813954	46.51162790697674	36.04651162790697	40.23255813953488
AT5G12140	47.38562091503268	63.72549019607843	28.431372549019606	50.0
AT5G61200	41.02564102564103	49.23076923076923	30.76923076923077	43.07692307692308
AT5G46910	42.2165820642978	48.223350253807105	41.243654822335024	37.18274111675127
AT5G07960	49.382716049382715	46.2962962962963	42.592592592592595	59.25925925925926
AT5G47160	41.02564102564103	48.31730769230769	39.18269230769231	35.57692307692308
AT5G37830	44.06735069718495	54.69613259668508	41.041831097079715	36.46408839779006
AT5G61980	43.667068757539205	51.145958986731	41.01326899879373	38.841978287092886
AT5G59810	48.65211810012837	52.246469833119384	46.5982028241335	47.11168164313222
AT5G27720	48.717948717948715	57.69230769230769	49.23076923076923	39.23076923076923
AT5G54080	44.94949494949495	53.67965367965368	44.15584415584416	37.01298701298701
AT5G47620	46.40234948604993	51.76211453744494	45.81497797356828	41.629955947136565
AT5G27945	43.43434343434343	50.34965034965035	43.58974358974359	36.36363636363637
AT5G56220	43.086926762491444	47.02258726899384	42.71047227926078	39.52772073921971
AT5G07260	41.69741697416974	45.571955719557195	40.77490774907749	38.745387453874535
AT5G08695	42.01640135069947	52.098408104196814	36.1794500723589	37.77134587554269
AT5G08391	48.095238095238095	55.714285714285715	30.0	58.57142857142857
AT5G57840	44.14414414414414	50.450450450450454	40.765765765765764	41.21621621621622
AT5G65660	50.12165450121655	56.2043795620438	48.90510948905109	45.25547445255474
AT5G02530	48.236632536973836	56.65529010238908	50.85324232081911	37.20136518771331
AT5G35930	42.01235657546337	48.014121800529566	41.74757281553398	36.275375110326564
AT5G35195	33.898305084745765	28.8135593220339	37.28813559322034	35.59322033898305
AT5G65460	43.111111111111114	51.76470588235294	40.15686274509804	37.411764705882355
AT5G61830	44.26919032597266	51.41955835962145	42.27129337539432	39.11671924290221
AT5G12020	46.15384615384615	56.41025641025641	31.41025641025641	50.64102564102564
AT5G42280	41.67865707434053	44.460431654676256	40.28776978417266	40.28776978417266
AT5G22785	42.708333333333336	45.3125	37.5	45.3125
AT5G18930	50.28735632183908	53.160919540229884	40.51724137931034	57.18390804597701
AT5G01060	43.46666666666667	50.0	40.4	40.0
AT5G28320	41.77442528735632	51.939655172413794	35.02155172413793	38.36206896551724
AT5G58030	44.72789115646258	56.12244897959184	35.204081632653065	42.857142857142854
AT5G01490	46.08058608058608	49.23076923076923	41.53846153846154	47.472527472527474
AT5G12270	46.07571560480148	49.307479224376735	38.227146814404435	50.692520775623265
AT5G54450	47.15447154471545	49.86449864498645	42.81842818428184	48.78048780487805
AT5G65158	48.25396825396825	52.38095238095238	44.76190476190476	47.61904761904762
AT5G13710	45.40059347181009	54.00593471810089	36.795252225519285	45.40059347181009
AT5G20350	45.571658615136876	54.750402576489535	42.51207729468599	39.452495974235106
AT5G28410	43.613707165109034	54.205607476635514	37.38317757009346	39.25233644859813
AT5G46830	46.354166666666664	48.828125	37.890625	52.34375
AT5G02260	49.034749034749034	45.55984555984556	49.034749034749034	52.50965250965251
AT5G67580	43.666666666666664	49.666666666666664	46.333333333333336	35.0
AT5G38440	36.56716417910448	40.298507462686565	34.32835820895522	35.07462686567164
AT5G66055	49.235474006116206	55.96330275229358	37.84403669724771	53.89908256880734
AT5G19500	45.059288537549406	53.16205533596838	42.687747035573125	39.32806324110672
AT5G58990	44.29530201342282	44.29530201342282	49.66442953020134	38.92617449664429
AT5G18790	48.0225988700565	45.76271186440678	33.898305084745765	64.40677966101696
AT5G44620	48.3974358974359	54.23076923076923	36.15384615384615	54.80769230769231
AT5G06043	50.40650406504065	48.78048780487805	53.65853658536585	48.78048780487805
AT5G65205	44.98834498834499	47.2027972027972	39.86013986013986	47.9020979020979
AT5G50260	43.0939226519337	48.89502762430939	37.29281767955801	43.0939226519337
AT5G07890	40.24390243902439	49.02439024390244	29.26829268292683	42.4390243902439
AT5G41100	46.394094264622375	57.240204429301535	45.31516183986371	36.626916524701876
AT5G51230	44.19831223628692	49.68354430379747	40.50632911392405	42.40506329113924
AT5G48620	42.02420242024203	52.365236523652364	33.44334433443344	40.26402640264026
AT5G59940	43.09815950920245	50.76687116564417	42.02453987730061	36.50306748466258
AT5G65280	49.46236559139785	58.294930875576036	45.85253456221198	44.23963133640553
AT5G57790	42.3963133640553	39.1705069124424	43.31797235023041	44.70046082949309
AT5G08680	49.107142857142854	58.57142857142857	44.107142857142854	44.642857142857146
AT5G53230	46.05385329619313	50.139275766016716	39.55431754874652	48.467966573816156
AT5G06520	43.72549019607843	52.205882352941174	38.23529411764706	40.73529411764706
AT5G40010	40.323624595469255	43.300970873786405	30.29126213592233	47.37864077669903
AT5G49640	46.478873239436616	49.29577464788732	47.88732394366197	42.25352112676056
AT5G23890	44.94896163322774	53.85427666314678	40.97148891235481	40.021119324181626
AT5G01080	40.18018018018018	36.21621621621622	36.75675675675676	47.567567567567565
AT5G41720	40.780141843971634	42.02127659574468	36.170212765957444	44.148936170212764
AT5G35560	43.21148825065274	51.43603133159269	40.992167101827675	37.20626631853786
AT5G15390	46.628679962013294	48.148148148148145	47.00854700854701	44.72934472934473
AT5G65630	46.13649182177101	52.79187817258883	41.793570219966156	43.824027072758035
AT5G49130	49.63552021206097	51.491053677932406	43.538767395626245	53.87673956262425
AT5G26890	53.57142857142857	64.28571428571429	41.666666666666664	54.76190476190476
AT5G39130	44.84304932735426	54.26008968609865	36.771300448430495	43.497757847533634
AT5G65810	46.33204633204633	53.66795366795367	44.78764478764479	40.54054054054054
AT5G40670	40.83640836408364	41.69741697416974	33.579335793357934	47.23247232472325
AT5G56780	43.45730027548209	51.03305785123967	42.14876033057851	37.1900826446281
AT5G44120	52.219873150105705	60.04228329809725	41.43763213530655	55.17970401691332
AT5G62510	42.12193190815518	46.55581947743468	37.52969121140143	42.280285035629454
AT5G56900	42.93690675600223	53.768844221105525	41.20603015075377	33.835845896147404
AT5G47040	46.11923509561305	60.067491563554555	39.48256467941507	38.80764904386952
AT5G36730	39.253852392538526	44.28223844282238	33.09002433090024	40.38929440389295
AT5G16700	46.3531015678255	47.852760736196316	40.695296523517385	50.511247443762784
AT5G59980	43.43720491029273	51.69971671388102	39.376770538243626	39.23512747875354
AT5G58870	44.69227591904172	55.39033457249071	42.874845105328376	35.811648079306075
AT5G38747	43.93939393939394	50.64935064935065	37.66233766233766	43.506493506493506
AT5G26810	42.15686274509804	45.294117647058826	42.35294117647059	38.8235294117647
AT5G55660	42.66153187847668	57.38125802310655	31.450577663671375	39.15275994865212
AT5G48060	44.80874316939891	52.55544840887175	39.0549662487946	42.81581485053037
AT5G19990	45.3968253968254	56.19047619047619	33.80952380952381	46.19047619047619
AT5G67180	46.83663833805477	51.8413597733711	48.1586402266289	40.50991501416431
AT5G59680	43.35585585585586	49.211711711711715	41.77927927927928	39.07657657657658
AT5G46350	42.20183486238532	46.48318042813456	38.53211009174312	41.59021406727829
AT5G60610	40.87403598971722	48.84318766066838	34.96143958868895	38.81748071979435
AT5G44345	40.65934065934066	46.7032967032967	35.714285714285715	39.56043956043956
AT5G05300	48.86731391585761	45.63106796116505	45.63106796116505	55.33980582524272
AT5G27650	44.08201304753029	54.14725069897484	41.28611369990681	36.81267474370922
AT5G66460	46.83641975308642	49.76851851851852	41.43518518518518	49.30555555555556
AT5G20790	48.96907216494845	51.03092783505155	44.845360824742265	51.03092783505155
AT5G53640	36.57817109144543	39.823008849557525	31.41592920353982	38.49557522123894
AT5G26140	40.80808080808081	53.333333333333336	33.93939393939394	35.15151515151515
AT5G53460	45.84276444846839	56.4961521050249	41.51199637845179	39.52014486192847
AT5G05560	43.71312684365782	50.77433628318584	42.14601769911504	38.219026548672566
AT5G39270	44.404761904761905	44.642857142857146	43.214285714285715	45.357142857142854
AT5G03340	46.28031237155775	56.3501849568434	39.21085080147965	43.27990135635019
AT5G60480	49.70238095238095	45.089285714285715	44.642857142857146	59.375
AT5G39040	43.4625322997416	50.85271317829457	42.01550387596899	37.51937984496124
AT5G39590	42.111724984653165	46.224677716390424	43.0939226519337	37.01657458563536
AT5G16630	43.533487297921475	52.77136258660508	41.339491916859124	36.48960739030023
AT5G53100	41.55251141552512	50.41095890410959	38.9041095890411	35.342465753424655
AT5G64210	44.35028248587571	50.56497175141243	38.13559322033898	44.35028248587571
AT5G15250	45.621673923560714	51.81422351233672	40.9288824383164	44.12191582002903
AT5G25520	44.37830687830688	52.87698412698413	42.857142857142854	37.40079365079365
AT5G49500	43.708165997322624	52.40963855421687	34.53815261044177	44.17670682730924
AT5G19350	45.618153364632235	57.27699530516432	45.305164319248824	34.27230046948357
AT5G60690	46.22380387504943	53.499406880189795	44.009489916963226	41.16251482799525
AT5G10460	42.77958740499457	52.11726384364821	42.99674267100977	33.22475570032573
AT5G39775	45.25139664804469	49.720670391061454	39.10614525139665	46.927374301675975
AT5G65180	42.95454545454545	52.5	40.45454545454545	35.90909090909091
AT5G45420	44.73118279569893	47.74193548387097	42.58064516129032	43.87096774193548
AT5G65500	40.833333333333336	48.375	34.375	39.75
AT5G43250	45.5470737913486	51.14503816793893	35.87786259541985	49.61832061068702
AT5G27850	45.39007092198582	48.93617021276596	41.48936170212766	45.744680851063826
AT5G03940	44.8377581120944	56.10619469026549	41.415929203539825	36.991150442477874
AT5G16170	42.55663430420712	43.20388349514563	40.04854368932039	44.41747572815534
AT5G43850	46.45390070921986	52.659574468085104	30.319148936170212	56.38297872340426
AT5G23220	50.41876046901172	50.753768844221106	38.19095477386934	62.311557788944725
AT5G10210	41.245791245791246	46.464646464646464	34.343434343434346	42.92929292929293
AT5G12380	45.846477392218716	52.36593059936909	37.22397476340694	47.94952681388013
AT5G47810	51.31086142322097	57.752808988764045	40.674157303370784	55.50561797752809
AT5G19190	42.1505376344086	43.225806451612904	39.354838709677416	43.87096774193548
AT5G14660	44.647201946472016	56.934306569343065	39.416058394160586	37.59124087591241
AT5G16140	41.77040110650069	51.03734439834025	36.09958506224066	38.17427385892116
AT5G20950	47.226173541963014	51.209103840682786	41.53627311522048	48.933143669985775
AT5G41200	40.5840886203424	41.389728096676734	32.93051359516616	47.43202416918429
AT5G55580	42.65593561368209	48.69215291750503	34.20523138832998	45.070422535211264
AT5G48760	49.59742351046699	57.00483091787439	38.64734299516908	53.14009661835749
AT5G58690	43.235463442717325	47.15025906735751	36.78756476683938	45.76856649395509
AT5G01720	47.4974974974975	50.150150150150154	41.291291291291294	51.051051051051054
AT5G61230	50.285714285714285	56.57142857142857	46.857142857142854	47.42857142857143
AT5G37630	43.50443599493029	55.32319391634981	38.87832699619772	36.31178707224335
AT5G09430	45.085470085470085	49.35897435897436	36.85897435897436	49.03846153846154
AT5G61790	47.45762711864407	56.87382297551789	35.02824858757062	50.47080979284369
AT5G41150	43.12086381051898	49.947753396029256	38.14002089864159	41.2748171368861
AT5G43790	43.38394793926247	47.288503253796094	38.17787418655097	44.68546637744035
AT5G01770	46.44727000747943	55.57217651458489	43.1563201196709	40.6133133881825
AT5G51770	46.25954198473283	51.7557251908397	44.274809160305345	42.74809160305343
AT5G20520	45.52319309600863	52.750809061488674	38.83495145631068	44.983818770226534
AT5G18320	44.15395787944808	49.673202614379086	37.47276688453159	45.31590413943355
AT5G37440	39.004629629629626	39.583333333333336	42.013888888888886	35.416666666666664
AT5G57830	41.75257731958763	49.22680412371134	36.855670103092784	39.175257731958766
AT5G23140	46.41873278236915	51.239669421487605	42.56198347107438	45.45454545454545
AT5G10100	41.99475065616798	47.76902887139108	35.958005249343834	42.25721784776903
AT5G54745	40.53601340033501	48.743718592964825	40.7035175879397	32.1608040201005
AT5G17220	46.04651162790697	54.883720930232556	32.55813953488372	50.69767441860465
AT5G35760	45.50561797752809	42.13483146067416	42.13483146067416	52.247191011235955
AT5G60550	43.05555555555556	52.450980392156865	38.970588235294116	37.745098039215684
AT5G17570	44.06952965235174	53.06748466257669	40.1840490797546	38.95705521472393
AT5G09840	42.5945945945946	47.891891891891895	41.08108108108108	38.810810810810814
AT5G42310	43.23943661971831	48.028169014084504	39.29577464788732	42.394366197183096
AT5G54400	49.14675767918089	52.55972696245734	42.66211604095563	52.218430034129696
AT5G15890	44.84503478810879	48.007590132827325	44.212523719165084	42.314990512333964
AT5G18370	42.58188824662813	48.80264244426094	35.42526837324525	43.5177539223782
AT5G12043	38.51851851851852	40.0	40.0	35.55555555555556
AT5G20885	50.282485875706215	50.282485875706215	48.0225988700565	52.54237288135593
AT5G44110	42.16725559481743	54.77031802120141	37.45583038869258	34.275618374558306
AT5G41770	43.05949008498584	51.55807365439094	36.11898016997167	41.5014164305949
AT5G41050	42.19653179190752	39.884393063583815	40.46242774566474	46.24277456647399
AT5G13020	46.6499162479062	55.02512562814071	48.24120603015076	36.68341708542714
AT5G57300	44.05997693194925	54.67128027681661	37.0242214532872	40.484429065743946
AT5G22110	43.01075268817204	48.95635673624288	38.33017077798861	41.74573055028463
AT5G38344	40.49844236760124	40.654205607476634	38.78504672897196	42.05607476635514
AT5G10610	45.50898203592814	49.50099800399202	37.125748502994014	49.9001996007984
AT5G08500	43.54201917653694	47.54653130287648	34.01015228426396	49.06937394247039
AT5G24190	44.85094850948509	48.3739837398374	44.3089430894309	41.86991869918699
AT5G19560	43.98960363872644	48.148148148148145	37.81676413255361	46.00389863547758
AT5G35790	42.63431542461005	50.433275563258235	39.68804159445407	37.78162911611785
AT5G60060	41.955555555555556	47.2	37.6	41.06666666666667
AT5G01990	46.99074074074074	52.31481481481482	40.27777777777778	48.379629629629626
AT5G24880	42.71771771771772	52.927927927927925	36.711711711711715	38.513513513513516
AT5G09315	43.346007604562736	51.71102661596958	36.88212927756654	41.444866920152094
AT5G27630	45.440956651718984	54.7085201793722	43.497757847533634	38.11659192825112
AT5G62110	35.44973544973545	46.38447971781305	30.511463844797177	29.45326278659612
AT5G66770	49.116809116809115	55.042735042735046	42.9059829059829	49.401709401709404
AT5G25430	40.92261904761905	49.404761904761905	37.79761904761905	35.56547619047619
AT5G41980	41.68888888888889	54.666666666666664	32.8	37.6
AT5G62980	42.676767676767675	52.27272727272727	34.84848484848485	40.90909090909091
AT5G22760	42.90576473090832	49.07466496490108	41.799617102744094	37.84301212507977
AT5G01820	53.87509405568096	56.659142212189614	38.1489841986456	66.81715575620767
AT5G56985	49.65034965034965	44.05594405594405	47.55244755244755	57.34265734265734
AT5G60090	46.11528822055138	56.390977443609025	39.097744360902254	42.857142857142854
AT5G56520	45.09803921568628	53.92156862745098	40.19607843137255	41.1764705882353
AT5G35740	45.833333333333336	47.5	44.166666666666664	45.833333333333336
AT5G24460	49.501661129568106	57.475083056478404	48.50498338870432	42.524916943521596
AT5G35210	43.001786777843954	50.625372245384156	42.28707564026206	36.092912447885645
AT5G62500	42.63038548752834	55.10204081632653	33.333333333333336	39.45578231292517
AT5G55000	43.1438127090301	51.83946488294314	41.137123745819395	36.45484949832776
AT5G02800	46.08619173262973	51.97889182058047	43.79947229551451	42.480211081794195
AT5G45340	42.672413793103445	48.491379310344826	39.224137931034484	40.30172413793103
AT5G63940	43.29556185080264	51.8413597733711	41.21813031161473	36.827195467422094
AT5G59600	42.679127725856695	47.66355140186916	36.44859813084112	43.925233644859816
AT5G55855	43.40277777777778	52.083333333333336	33.333333333333336	44.791666666666664
AT5G25610	51.653944020356235	54.961832061068705	42.49363867684478	57.50636132315522
AT5G05250	52.361111111111114	53.75	51.25	52.083333333333336
AT5G22790	46.39016897081413	55.76036866359447	43.77880184331797	39.63133640552996
AT5G58420	47.27503168567807	49.80988593155894	37.6425855513308	54.372623574144484
AT5G17870	51.02564102564103	53.84615384615385	50.0	49.23076923076923
AT5G24170	45.9349593495935	48.78048780487805	40.24390243902439	48.78048780487805
AT5G23450	44.67265725288832	51.861360718870344	44.41591784338896	37.74069319640565
AT5G37130	43.05239179954442	49.54441913439636	39.521640091116176	40.09111617312073
AT5G12300	41.86666666666667	44.53333333333333	36.0	45.06666666666667
AT5G47440	47.747747747747745	50.122850122850124	45.945945945945944	47.174447174447174
AT5G08280	45.51784160139252	54.83028720626632	45.43080939947781	36.29242819843342
AT5G24910	46.15384615384615	49.530956848030016	37.3358348968105	51.594746716697934
AT5G08150	40.45977011494253	55.172413793103445	32.41379310344828	33.793103448275865
AT5G60600	45.32794249775382	57.277628032345014	38.94878706199461	39.757412398921836
AT5G26900	44.41947565543071	49.662921348314605	45.61797752808989	37.97752808988764
AT5G55840	40.92641454119027	44.76693051890941	37.20316622691293	40.80914687774846
AT5G53580	42.16757741347905	50.0	40.98360655737705	35.51912568306011
AT5G03010	43.91988555078684	46.351931330472105	44.63519313304721	40.772532188841204
AT5G54370	45.36489151873767	44.97041420118343	42.89940828402367	48.22485207100592
AT5G15110	46.22973925299507	51.16279069767442	41.22621564482029	46.300211416490484
AT5G51350	41.964285714285715	45.3125	37.5	43.080357142857146
AT5G27570	43.90243902439025	49.889135254988915	45.011086474501106	36.80709534368071
AT5G62410	41.666666666666664	54.25170068027211	31.292517006802722	39.45578231292517
AT5G53890	44.35872709739633	48.505303760848605	37.704918032786885	46.86595949855352
AT5G66270	45.407407407407405	53.111111111111114	43.55555555555556	39.55555555555556
AT5G64180	46.540880503144656	59.119496855345915	36.477987421383645	44.0251572327044
AT5G50130	40.98039215686274	44.705882352941174	39.705882352941174	38.529411764705884
AT5G47610	47.30538922155689	50.29940119760479	52.69461077844311	38.92215568862275
AT5G67430	49.6124031007752	52.97157622739018	42.11886304909561	53.746770025839794
AT5G36700	42.51606978879706	50.137741046831955	39.66942148760331	37.74104683195592
AT5G13050	46.882494004796165	51.798561151079134	42.44604316546763	46.402877697841724
AT5G20420	42.28737453777073	46.67194928684628	36.212361331220286	43.97781299524564
AT5G39660	45.0509461426492	49.34497816593886	50.0	35.80786026200873
AT5G43950	43.97413286302175	47.97178130511464	41.97530864197531	41.97530864197531
AT5G02290	44.27350427350427	50.76923076923077	41.282051282051285	40.76923076923077
AT5G50420	43.26866549088771	49.91181657848325	35.97883597883598	43.91534391534392
AT5G53870	49.59568733153639	52.83018867924528	60.91644204851752	35.04043126684636
AT5G54000	42.857142857142854	51.42857142857143	32.857142857142854	44.285714285714285
AT5G03310	44.34782608695652	51.30434782608695	35.65217391304348	46.08695652173913
AT5G62390	44.44444444444444	48.54586129753915	35.57046979865772	49.21700223713646
AT5G47780	44.51647757968666	53.48460291734198	35.17017828200972	44.89465153970826
AT5G59690	51.92307692307692	54.80769230769231	47.11538461538461	53.84615384615385
AT5G20100	49.41520467836257	45.6140350877193	63.1578947368421	39.473684210526315
AT5G10080	42.6591052299937	44.4234404536862	45.36862003780718	38.18525519848771
AT5G04940	43.96423248882265	49.031296572280176	44.41132637853949	38.45007451564829
AT5G01700	46.99738903394256	53.78590078328982	43.34203655352481	43.86422976501306
AT5G63225	43.54354354354354	46.846846846846844	46.846846846846844	36.93693693693694
AT5G03390	49.82174688057041	46.79144385026738	45.18716577540107	57.48663101604278
AT5G56300	46.21993127147766	50.51546391752577	40.97938144329897	47.16494845360825
AT5G35732	50.65359477124183	53.92156862745098	47.05882352941177	50.98039215686274
AT5G61270	46.68483197093551	55.3133514986376	44.6866485013624	40.05449591280654
AT5G57530	45.80419580419581	42.30769230769231	42.30769230769231	52.7972027972028
AT5G37660	48.94091415830546	49.83277591973244	47.491638795986624	49.49832775919732
AT5G22510	42.88025889967638	48.70550161812298	41.42394822006472	38.51132686084142
AT5G30495	39.76311336717428	40.609137055837564	40.101522842639596	38.578680203045685
AT5G45880	48.19047619047619	52.0	42.857142857142854	49.714285714285715
AT5G13825	42.93333333333333	48.8	43.2	36.8
AT5G57490	45.21212121212121	48.0	42.18181818181818	45.45454545454545
AT5G22220	43.687943262411345	53.829787234042556	40.42553191489362	36.808510638297875
AT5G49660	44.95001723543606	46.639089968976215	37.952430196483974	50.25853154084798
AT5G35510	37.64367816091954	36.206896551724135	37.06896551724138	39.6551724137931
AT5G54780	41.95535026943803	49.42263279445727	38.10623556581986	38.33718244803695
AT5G48440	47.2463768115942	54.130434782608695	44.78260869565217	42.82608695652174
AT5G06510	46.41975308641975	50.0	48.51851851851852	40.74074074074074
AT5G53440	44.72645234066554	56.26057529610829	43.23181049069374	34.686971235194584
AT5G67420	48.60557768924303	48.60557768924303	52.58964143426295	44.62151394422311
AT5G51710	41.886350322202695	52.021089630931456	36.02811950790861	37.609841827768015
AT5G19830	45.0	53.63636363636363	37.72727272727273	43.63636363636363
AT5G39290	44.04761904761905	45.0	43.214285714285715	43.92857142857143
AT5G09590	46.364080039043436	54.612005856515374	43.33821376281113	41.142020497803806
AT5G46990	39.184397163120565	40.95744680851064	29.78723404255319	46.808510638297875
AT5G15960	55.72139303482587	62.6865671641791	46.26865671641791	58.208955223880594
AT5G07560	53.896103896103895	59.74025974025974	58.44155844155844	43.506493506493506
AT5G54290	45.59925093632959	54.21348314606742	48.03370786516854	34.550561797752806
AT5G11040	46.559955068800896	55.2653748946925	44.06065711878686	40.35383319292334
AT5G65210	43.99277326106594	53.65853658536585	39.295392953929536	39.02439024390244
AT5G58430	46.13333333333333	53.92	36.8	47.68
AT5G58660	43.814919735599624	50.141643059490086	40.50991501416431	40.79320113314448
AT5G60370	43.47826086956522	50.0	42.028985507246375	38.405797101449274
AT5G67245	48.38709677419355	40.32258064516129	54.83870967741935	50.0
AT5G47770	43.2034632034632	51.42857142857143	31.948051948051948	46.23376623376623
AT5G47030	50.65359477124183	56.86274509803921	45.588235294117645	49.509803921568626
AT5G51580	42.361111111111114	39.583333333333336	36.666666666666664	50.833333333333336
AT5G65580	44.336569579288025	45.63106796116505	38.83495145631068	48.54368932038835
AT5G46720	41.47727272727273	52.27272727272727	34.09090909090909	38.06818181818182
AT5G48740	42.11309523809524	47.20982142857143	41.183035714285715	37.94642857142857
AT5G11270	43.286384976525824	60.0	38.59154929577465	31.267605633802816
AT5G03080	45.66813509544787	50.220264317180614	40.08810572687225	46.69603524229075
AT5G17167	40.932642487046635	41.45077720207254	37.82383419689119	43.523316062176164
AT5G14450	44.18803418803419	47.69230769230769	42.30769230769231	42.56410256410256
AT5G19250	45.854483925549914	48.73096446700507	43.14720812182741	45.68527918781726
AT5G46270	41.303083187899944	47.64397905759162	34.55497382198953	41.710296684118674
AT5G67140	42.503639010189225	48.90829694323144	43.23144104803494	35.37117903930131
AT5G22210	43.20987654320987	54.32098765432099	32.098765432098766	43.20987654320987
AT5G05970	45.040442741592166	47.63729246487867	46.99872286079183	40.485312899106006
AT5G55240	46.44808743169399	49.59016393442623	40.16393442622951	49.59016393442623
AT5G38920	43.86873920552677	52.33160621761658	34.715025906735754	44.55958549222798
AT5G65620	46.02977667493796	55.459057071960295	42.18362282878412	40.44665012406948
AT5G25130	39.23541247484909	47.283702213279675	34.40643863179074	36.01609657947686
AT5G29000	43.31723027375201	53.14009661835749	39.85507246376812	36.95652173913044
AT5G09570	50.714285714285715	54.285714285714285	58.57142857142857	39.285714285714285
AT5G24120	42.5997425997426	50.38610038610039	37.64478764478765	39.76833976833977
AT5G25320	46.10778443113772	51.89620758483034	38.12375249500998	48.30339321357285
AT5G46780	44.397759103641455	55.46218487394958	44.95798319327731	32.773109243697476
AT5G61320	45.44846050870147	51.204819277108435	36.144578313253014	48.99598393574297
AT5G41010	50.0	55.76923076923077	46.15384615384615	48.07692307692308
AT5G01210	51.5406162464986	53.99159663865546	45.168067226890756	55.46218487394958
AT5G12850	46.72324375294672	51.909476661951906	47.24186704384724	41.018387553041016
AT5G18110	47.747747747747745	51.8018018018018	40.090090090090094	51.351351351351354
AT5G09620	48.24561403508772	61.8421052631579	37.96992481203007	44.92481203007519
AT5G39570	47.02842377260982	48.57881136950905	36.69250645994832	55.81395348837209
AT5G26760	42.844202898550726	49.45652173913044	40.21739130434783	38.858695652173914
AT5G09270	42.55952380952381	56.25	44.642857142857146	26.785714285714285
AT5G52820	42.89732770745429	50.63291139240506	43.037974683544306	35.0210970464135
AT5G45780	42.60162601626016	51.54471544715447	38.21138211382114	38.048780487804876
AT5G21125	41.46981627296588	48.818897637795274	32.28346456692913	43.30708661417323
AT5G56240	41.83535762483131	46.659919028340084	44.534412955465584	34.311740890688256
AT5G58640	47.45269286754003	51.96506550218341	44.97816593886463	45.414847161572055
AT5G23240	44.63519313304721	48.927038626609445	45.708154506437765	39.27038626609442
AT5G64590	47.02093397745572	51.207729468599034	44.44444444444444	45.410628019323674
AT5G27380	42.65432098765432	50.74074074074074	37.22222222222222	40.0
AT5G43660	41.84914841849148	45.98540145985402	35.27980535279806	44.28223844282238
AT5G48610	42.40549828178694	51.54639175257732	37.31958762886598	38.350515463917525
AT5G08570	46.24918460534899	53.03326810176125	42.07436399217221	43.639921722113506
AT5G27460	41.86991869918699	48.3739837398374	35.56910569105691	41.666666666666664
AT5G55710	46.19047619047619	47.142857142857146	38.095238095238095	53.333333333333336
AT5G17980	49.301587301587304	55.61904761904762	43.714285714285715	48.57142857142857
AT5G56120	41.77215189873418	45.14767932489451	36.28691983122363	43.881856540084385
AT5G22550	40.56795131845842	45.233265720081135	34.68559837728195	41.78498985801217
AT5G27930	45.54367201426025	52.406417112299465	39.037433155080215	45.18716577540107
AT5G18290	44.80874316939891	45.49180327868852	45.49180327868852	43.442622950819676
AT5G27020	43.23232323232323	43.63636363636363	36.96969696969697	49.09090909090909
AT5G40320	41.51260504201681	51.76470588235294	40.168067226890756	32.60504201680672
AT5G10010	43.67816091954023	59.54022988505747	30.344827586206897	41.14942528735632
AT5G67450	49.05149051490515	54.0650406504065	48.78048780487805	44.3089430894309
