Feature,Subgenome
Zm00001d051504,maize2
Zm00001d052058,maize2
Zm00001d036461,maize2
Zm00001d005099,maize2
Zm00001d047882,maize2
Zm00001d006763,maize2
Zm00001d051505,maize2
Zm00001d012312,maize2
Zm00001d014109,maize2
Zm00001d050273,maize2
Zm00001d013721,maize2
Zm00001d005506,maize2
Zm00001d007840,maize2
Zm00001d006364,maize2
Zm00001d050339,maize2
Zm00001d036784,maize2
Zm00001d006361,maize2
Zm00001d051233,maize2
Zm00001d025873,maize2
Zm00001d049379,maize2
Zm00001d011971,maize2
Zm00001d053316,maize2
Zm00001d010178,maize2
Zm00001d010200,maize2
Zm00001d011975,maize2
Zm00001d050748,maize2
Zm00001d050747,maize2
Zm00001d025337,maize2
Zm00001d047437,maize2
Zm00001d025338,maize2
Zm00001d005008,maize2
Zm00001d025339,maize2
Zm00001d005007,maize2
Zm00001d005006,maize2
Zm00001d052741,maize2
Zm00001d050216,maize2
Zm00001d047940,maize2
Zm00001d012325,maize2
Zm00001d008388,maize2
Zm00001d047941,maize2
Zm00001d051552,maize2
Zm00001d011817,maize2
Zm00001d050242,maize2
Zm00001d011673,maize2
Zm00001d049348,maize2
Zm00001d053351,maize2
Zm00001d050241,maize2
Zm00001d053352,maize2
Zm00001d047942,maize2
Zm00001d051553,maize2
Zm00001d047944,maize2
Zm00001d013303,maize2
Zm00001d041183,maize2
Zm00001d007783,maize2
Zm00001d041215,maize2
Zm00001d013306,maize2
Zm00001d013307,maize2
Zm00001d008820,maize2
Zm00001d005501,maize2
Zm00001d007782,maize2
Zm00001d007781,maize2
Zm00001d006045,maize2
Zm00001d048522,maize2
Zm00001d013547,maize2
Zm00001d053401,maize2
Zm00001d013546,maize2
Zm00001d037493,maize2
Zm00001d000053,maize2
Zm00001d006868,maize2
Zm00001d037492,maize2
Zm00001d000052,maize2
Zm00001d052022,maize2
Zm00001d024946,maize2
Zm00001d026175,maize2
Zm00001d051368,maize2
Zm00001d026352,maize2
Zm00001d026354,maize2
Zm00001d013680,maize2
Zm00001d050195,maize2
Zm00001d012536,maize2
Zm00001d026359,maize2
Zm00001d026360,maize2
Zm00001d037376,maize2
Zm00001d026361,maize2
Zm00001d013646,maize2
Zm00001d012257,maize2
Zm00001d012258,maize2
Zm00001d012259,maize2
Zm00001d012732,maize2
Zm00001d009084,maize2
Zm00001d047696,maize2
Zm00001d012883,maize2
Zm00001d012882,maize2
Zm00001d012735,maize2
Zm00001d012737,maize2
Zm00001d012738,maize2
Zm00001d012740,maize2
Zm00001d012742,maize2
Zm00001d052725,maize2
Zm00001d049457,maize2
Zm00001d011617,maize2
Zm00001d052269,maize2
Zm00001d010478,maize2
Zm00001d012396,maize2
Zm00001d012395,maize2
Zm00001d051227,maize2
Zm00001d052108,maize2
Zm00001d036373,maize2
Zm00001d013441,maize2
Zm00001d011803,maize2
Zm00001d025274,maize2
Zm00001d025275,maize2
Zm00001d024889,maize2
Zm00001d011401,maize2
Zm00001d047939,maize2
Zm00001d010206,maize2
Zm00001d047938,maize2
Zm00001d007763,maize2
Zm00001d026580,maize2
Zm00001d010030,maize2
Zm00001d026582,maize2
Zm00001d025776,maize2
Zm00001d026584,maize2
Zm00001d050868,maize2
Zm00001d048368,maize2
Zm00001d026205,maize2
Zm00001d010409,maize2
Zm00001d053743,maize2
Zm00001d054017,maize2
Zm00001d010454,maize2
Zm00001d036540,maize2
Zm00001d026585,maize2
Zm00001d047239,maize2
Zm00001d010402,maize2
Zm00001d026586,maize2
Zm00001d054017,maize2
Zm00001d026587,maize2
Zm00001d008409,maize2
Zm00001d036543,maize2
Zm00001d006057,maize2
Zm00001d054016,maize2
Zm00001d050255,maize2
Zm00001d010855,maize2
Zm00001d005250,maize2
Zm00001d048366,maize2
Zm00001d010856,maize2
Zm00001d013430,maize2
Zm00001d041751,maize2
Zm00001d010867,maize2
Zm00001d006130,maize2
Zm00001d041750,maize2
Zm00001d006128,maize2
Zm00001d047921,maize2
Zm00001d047920,maize2
Zm00001d005240,maize2
Zm00001d005649,maize2
Zm00001d051885,maize2
Zm00001d051343,maize2
Zm00001d036506,maize2
Zm00001d005241,maize2
Zm00001d007507,maize2
Zm00001d047474,maize2
Zm00001d026347,maize2
Zm00001d026348,maize2
Zm00001d025240,maize2
Zm00001d052227,maize2
Zm00001d006243,maize2
Zm00001d014340,maize2
Zm00001d036396,maize2
Zm00001d011739,maize2
Zm00001d007403,maize2
Zm00001d050899,maize2
Zm00001d011740,maize2
Zm00001d011741,maize2
Zm00001d036395,maize2
Zm00001d047519,maize2
Zm00001d009030,maize2
Zm00001d025596,maize2
Zm00001d047190,maize2
Zm00001d050365,maize2
Zm00001d025267,maize2
Zm00001d010082,maize2
Zm00001d011499,maize2
Zm00001d005238,maize2
Zm00001d050111,maize2
Zm00001d041530,maize2
Zm00001d041539,maize2
Zm00001d047838,maize2
Zm00001d007225,maize2
Zm00001d008878,maize2
Zm00001d047837,maize2
Zm00001d007226,maize2
Zm00001d007226,maize2
Zm00001d007183,maize2
Zm00001d047814,maize2
Zm00001d036136,maize2
Zm00001d047255,maize2
Zm00001d006774,maize2
Zm00001d047102,maize2
Zm00001d007687,maize2
Zm00001d051846,maize2
Zm00001d013410,maize2
Zm00001d008909,maize2
Zm00001d047663,maize2
Zm00001d041456,maize2
Zm00001d009426,maize2
Zm00001d005188,maize2
Zm00001d013367,maize2
Zm00001d041455,maize2
Zm00001d013411,maize2
Zm00001d044698,maize2
Zm00001d050985,maize2
Zm00001d025235,maize2
Zm00001d004706,maize2
Zm00001d013746,maize2
Zm00001d037122,maize2
Zm00001d036108,maize2
Zm00001d036176,maize2
Zm00001d048207,maize2
Zm00001d025161,maize2
Zm00001d025162,maize2
Zm00001d007354,maize2
Zm00001d048009,maize2
Zm00001d047253,maize2
Zm00001d048008,maize2
Zm00001d007352,maize2
Zm00001d007351,maize2
Zm00001d035974,maize2
Zm00001d041767,maize2
Zm00001d052666,maize2
Zm00001d048502,maize2
Zm00001d050580,maize2
Zm00001d012676,maize2
Zm00001d008568,maize2
Zm00001d012677,maize2
Zm00001d006329,maize2
Zm00001d008285,maize2
Zm00001d025251,maize2
Zm00001d006330,maize2
Zm00001d006331,maize2
Zm00001d009800,maize2
Zm00001d006332,maize2
Zm00001d053415,maize2
Zm00001d053416,maize2
Zm00001d012728,maize2
Zm00001d013797,maize2
Zm00001d012729,maize2
Zm00001d005071,maize2
Zm00001d050089,maize2
Zm00001d053868,maize2
Zm00001d050251,maize2
Zm00001d013842,maize2
Zm00001d009517,maize2
Zm00001d007062,maize2
Zm00001d053873,maize2
Zm00001d009594,maize2
Zm00001d050810,maize2
Zm00001d053987,maize2
Zm00001d047216,maize2
Zm00001d053986,maize2
Zm00001d048138,maize2
Zm00001d008954,maize2
Zm00001d008951,maize2
Zm00001d047746,maize2
Zm00001d041462,maize2
Zm00001d014038,maize2
Zm00001d008405,maize2
Zm00001d053568,maize2
Zm00001d011467,maize2
Zm00001d024965,maize2
Zm00001d025844,maize2
Zm00001d025845,maize2
Zm00001d007341,maize2
Zm00001d049741,maize2
Zm00001d036449,maize2
Zm00001d006455,maize2
Zm00001d009938,maize2
Zm00001d037084,maize2
Zm00001d008343,maize2
Zm00001d008342,maize2
Zm00001d006456,maize2
Zm00001d010728,maize2
Zm00001d014100,maize2
Zm00001d012388,maize2
Zm00001d036564,maize2
Zm00001d011242,maize2
Zm00001d041690,maize2
Zm00001d041691,maize2
Zm00001d026535,maize2
Zm00001d009589,maize2
Zm00001d008347,maize2
Zm00001d006192,maize2
Zm00001d025941,maize2
Zm00001d037340,maize2
Zm00001d053880,maize2
Zm00001d041692,maize2
Zm00001d053881,maize2
Zm00001d025940,maize2
Zm00001d052054,maize2
Zm00001d025958,maize2
Zm00001d025939,maize2
Zm00001d037337,maize2
Zm00001d036148,maize2
Zm00001d009474,maize2
Zm00001d026120,maize2
Zm00001d026119,maize2
Zm00001d053659,maize2
Zm00001d007357,maize2
Zm00001d041710,maize2
Zm00001d026269,maize2
Zm00001d041709,maize2
Zm00001d026268,maize2
Zm00001d026267,maize2
Zm00001d053513,maize2
Zm00001d051594,maize2
Zm00001d051595,maize2
Zm00001d025491,maize2
Zm00001d036495,maize2
Zm00001d050655,maize2
Zm00001d007815,maize2
Zm00001d026265,maize2
Zm00001d036496,maize2
Zm00001d026263,maize2
Zm00001d006699,maize2
Zm00001d037289,maize2
Zm00001d051596,maize2
Zm00001d051598,maize2
Zm00001d037288,maize2
Zm00001d051599,maize2
Zm00001d047945,maize2
Zm00001d052044,maize2
Zm00001d036048,maize2
Zm00001d051532,maize2
Zm00001d037054,maize2
Zm00001d009508,maize2
Zm00001d008386,maize2
Zm00001d008387,maize2
Zm00001d037182,maize2
Zm00001d008549,maize2
Zm00001d049889,maize2
Zm00001d013798,maize2
Zm00001d051427,maize2
Zm00001d050844,maize2
Zm00001d009772,maize2
Zm00001d036103,maize2
Zm00001d037105,maize2
Zm00001d008228,maize2
Zm00001d050874,maize2
Zm00001d011663,maize2
Zm00001d025347,maize2
Zm00001d013469,maize2
Zm00001d009613,maize2
Zm00001d013470,maize2
Zm00001d051235,maize2
Zm00001d049581,maize2
Zm00001d013664,maize2
Zm00001d025019,maize2
Zm00001d010425,maize2
Zm00001d025020,maize2
Zm00001d051915,maize2
Zm00001d049674,maize2
Zm00001d051238,maize2
Zm00001d037279,maize2
Zm00001d051916,maize2
Zm00001d052733,maize2
Zm00001d051917,maize2
Zm00001d010426,maize2
Zm00001d011329,maize2
Zm00001d010705,maize2
Zm00001d050963,maize2
Zm00001d047442,maize2
Zm00001d050018,maize2
Zm00001d047443,maize2
Zm00001d047446,maize2
Zm00001d011314,maize2
Zm00001d024947,maize2
Zm00001d036296,maize2
Zm00001d041403,maize2
Zm00001d051608,maize2
Zm00001d041404,maize2
Zm00001d049730,maize2
Zm00001d009596,maize2
Zm00001d025469,maize2
Zm00001d009597,maize2
Zm00001d051607,maize2
Zm00001d025470,maize2
Zm00001d025472,maize2
Zm00001d024883,maize2
Zm00001d049706,maize2
Zm00001d007549,maize2
Zm00001d008863,maize2
Zm00001d006417,maize2
Zm00001d006416,maize2
Zm00001d006415,maize2
Zm00001d014039,maize2
Zm00001d025327,maize2
Zm00001d013415,maize2
Zm00001d050811,maize2
Zm00001d012043,maize2
Zm00001d036741,maize2
Zm00001d006270,maize2
Zm00001d011398,maize2
Zm00001d011399,maize2
Zm00001d036739,maize2
Zm00001d006269,maize2
Zm00001d006117,maize2
Zm00001d007118,maize2
Zm00001d009718,maize2
Zm00001d006116,maize2
Zm00001d052145,maize2
Zm00001d009719,maize2
Zm00001d052146,maize2
Zm00001d052147,maize2
Zm00001d006055,maize2
Zm00001d010241,maize2
Zm00001d007077,maize2
Zm00001d050907,maize2
Zm00001d025028,maize2
Zm00001d005770,maize2
Zm00001d007035,maize2
Zm00001d007037,maize2
Zm00001d006872,maize2
Zm00001d006871,maize2
Zm00001d049694,maize2
Zm00001d026212,maize2
Zm00001d025005,maize2
Zm00001d014013,maize2
Zm00001d041536,maize2
Zm00001d009468,maize2
Zm00001d012607,maize2
Zm00001d050935,maize2
Zm00001d051121,maize2
Zm00001d013153,maize2
Zm00001d025238,maize2
Zm00001d025237,maize2
Zm00001d036971,maize2
Zm00001d007477,maize2
Zm00001d047965,maize2
Zm00001d025055,maize2
Zm00001d047966,maize2
Zm00001d006031,maize2
Zm00001d006032,maize2
Zm00001d044604,maize2
Zm00001d006034,maize2
Zm00001d012853,maize2
Zm00001d047404,maize2
Zm00001d051223,maize2
Zm00001d012975,maize2
Zm00001d012973,maize2
Zm00001d025834,maize2
Zm00001d050403,maize2
Zm00001d012709,maize2
Zm00001d050923,maize2
Zm00001d051161,maize2
Zm00001d010126,maize2
Zm00001d013378,maize2
Zm00001d013377,maize2
Zm00001d013376,maize2
Zm00001d011164,maize2
Zm00001d010521,maize2
Zm00001d041712,maize2
Zm00001d041604,maize2
Zm00001d011562,maize2
Zm00001d010638,maize2
Zm00001d010639,maize2
Zm00001d010640,maize2
Zm00001d037473,maize2
Zm00001d011941,maize2
Zm00001d013544,maize2
Zm00001d013543,maize2
Zm00001d006247,maize2
Zm00001d005817,maize2
Zm00001d047801,maize2
Zm00001d013630,maize2
Zm00001d013631,maize2
Zm00001d036477,maize2
Zm00001d013861,maize2
Zm00001d051212,maize2
Zm00001d052247,maize2
Zm00001d010343,maize2
Zm00001d047570,maize2
Zm00001d013632,maize2
Zm00001d036046,maize2
Zm00001d036648,maize2
Zm00001d047035,maize2
Zm00001d008805,maize2
Zm00001d005656,maize2
Zm00001d053580,maize2
Zm00001d008944,maize2
Zm00001d051987,maize2
Zm00001d051986,maize2
Zm00001d049685,maize2
Zm00001d010596,maize2
Zm00001d005847,maize2
Zm00001d006306,maize2
Zm00001d036956,maize2
Zm00001d012314,maize2
Zm00001d011424,maize2
Zm00001d005466,maize2
Zm00001d013451,maize2
Zm00001d009714,maize2
Zm00001d047769,maize2
Zm00001d013452,maize2
Zm00001d010611,maize2
Zm00001d009715,maize2
Zm00001d047768,maize2
Zm00001d047767,maize2
Zm00001d010613,maize2
Zm00001d047766,maize2
Zm00001d011096,maize2
Zm00001d036775,maize2
Zm00001d036777,maize2
Zm00001d026051,maize2
Zm00001d010615,maize2
Zm00001d051136,maize2
Zm00001d004957,maize2
Zm00001d005208,maize2
Zm00001d006917,maize2
Zm00001d037381,maize2
Zm00001d050583,maize2
Zm00001d025599,maize2
Zm00001d010632,maize2
Zm00001d008716,maize2
Zm00001d041467,maize2
Zm00001d047303,maize2
Zm00001d041465,maize2
Zm00001d047302,maize2
Zm00001d041464,maize2
Zm00001d053564,maize2
Zm00001d041229,maize2
Zm00001d012161,maize2
Zm00001d041230,maize2
Zm00001d011572,maize2
Zm00001d011573,maize2
Zm00001d011571,maize2
Zm00001d011570,maize2
Zm00001d051321,maize2
Zm00001d013423,maize2
Zm00001d054078,maize2
Zm00001d054077,maize2
Zm00001d054076,maize2
Zm00001d006566,maize2
Zm00001d054074,maize2
Zm00001d006567,maize2
Zm00001d013977,maize2
Zm00001d050938,maize2
Zm00001d007301,maize2
Zm00001d005671,maize2
Zm00001d012160,maize2
Zm00001d041870,maize2
Zm00001d007143,maize2
Zm00001d010344,maize2
Zm00001d010792,maize2
Zm00001d010566,maize2
Zm00001d010567,maize2
Zm00001d005298,maize2
Zm00001d005228,maize2
Zm00001d036123,maize2
Zm00001d011590,maize2
Zm00001d011589,maize2
Zm00001d011588,maize2
Zm00001d051389,maize2
Zm00001d011596,maize2
Zm00001d010193,maize2
Zm00001d013536,maize2
Zm00001d047834,maize2
Zm00001d047833,maize2
Zm00001d011282,maize2
Zm00001d047647,maize2
Zm00001d037343,maize2
Zm00001d047476,maize2
Zm00001d041280,maize2
Zm00001d009397,maize2
Zm00001d006368,maize2
Zm00001d013364,maize2
Zm00001d024933,maize2
Zm00001d025734,maize2
Zm00001d026568,maize2
Zm00001d025359,maize2
Zm00001d037420,maize2
Zm00001d008912,maize2
Zm00001d025894,maize2
Zm00001d010230,maize2
Zm00001d047977,maize2
Zm00001d036624,maize2
Zm00001d051946,maize2
Zm00001d041495,maize2
Zm00001d036955,maize2
Zm00001d006161,maize2
Zm00001d006159,maize2
Zm00001d049346,maize2
Zm00001d041839,maize2
Zm00001d012402,maize2
Zm00001d012984,maize2
Zm00001d050947,maize2
Zm00001d012988,maize2
Zm00001d050948,maize2
Zm00001d047968,maize2
Zm00001d047797,maize2
Zm00001d047969,maize2
Zm00001d011211,maize2
Zm00001d050696,maize2
Zm00001d013676,maize2
Zm00001d010445,maize2
Zm00001d051180,maize2
Zm00001d053649,maize2
Zm00001d013569,maize2
Zm00001d000300,maize2
Zm00001d053886,maize2
Zm00001d052124,maize2
Zm00001d053887,maize2
Zm00001d037247,maize2
Zm00001d052125,maize2
Zm00001d000301,maize2
Zm00001d000302,maize2
Zm00001d000303,maize2
Zm00001d000304,maize2
Zm00001d013094,maize2
Zm00001d013566,maize2
Zm00001d010858,maize2
Zm00001d013565,maize2
Zm00001d013673,maize2
Zm00001d025059,maize2
Zm00001d000305,maize2
Zm00001d000306,maize2
Zm00001d053875,maize2
Zm00001d010520,maize2
Zm00001d011616,maize2
Zm00001d005161,maize2
Zm00001d012401,maize2
Zm00001d006585,maize2
Zm00001d012503,maize2
Zm00001d011756,maize2
Zm00001d012504,maize2
Zm00001d025467,maize2
Zm00001d007364,maize2
Zm00001d004915,maize2
Zm00001d037489,maize2
Zm00001d007419,maize2
Zm00001d044620,maize2
Zm00001d007418,maize2
Zm00001d050017,maize2
Zm00001d044621,maize2
Zm00001d050277,maize2
Zm00001d051753,maize2
Zm00001d007417,maize2
Zm00001d044623,maize2
Zm00001d044628,maize2
Zm00001d047796,maize2
Zm00001d007411,maize2
Zm00001d047794,maize2
Zm00001d012086,maize2
Zm00001d007653,maize2
Zm00001d012085,maize2
Zm00001d012084,maize2
Zm00001d012083,maize2
Zm00001d024906,maize2
Zm00001d007079,maize2
Zm00001d025866,maize2
Zm00001d007080,maize2
Zm00001d008569,maize2
Zm00001d054086,maize2
Zm00001d005653,maize2
Zm00001d025726,maize2
Zm00001d006607,maize2
Zm00001d047452,maize2
Zm00001d009391,maize2
Zm00001d008308,maize2
Zm00001d014058,maize2
Zm00001d008922,maize2
Zm00001d011799,maize2
Zm00001d011797,maize2
Zm00001d011796,maize2
Zm00001d011795,maize2
Zm00001d011793,maize2
Zm00001d011792,maize2
Zm00001d047994,maize2
Zm00001d050404,maize2
Zm00001d012296,maize2
Zm00001d012295,maize2
Zm00001d037236,maize2
Zm00001d005912,maize2
Zm00001d037308,maize2
Zm00001d005913,maize2
Zm00001d053756,maize2
Zm00001d014162,maize2
Zm00001d037086,maize2
Zm00001d053754,maize2
Zm00001d048551,maize2
Zm00001d037087,maize2
Zm00001d048550,maize2
Zm00001d036110,maize2
Zm00001d007127,maize2
Zm00001d051809,maize2
Zm00001d048547,maize2
Zm00001d050577,maize2
Zm00001d051808,maize2
Zm00001d011782,maize2
Zm00001d051807,maize2
Zm00001d011781,maize2
Zm00001d008606,maize2
Zm00001d053586,maize2
Zm00001d011780,maize2
Zm00001d011778,maize2
Zm00001d036462,maize2
Zm00001d007636,maize2
Zm00001d014183,maize2
Zm00001d041775,maize2
Zm00001d011811,maize2
Zm00001d011812,maize2
Zm00001d011813,maize2
Zm00001d011093,maize2
Zm00001d053813,maize2
Zm00001d006478,maize2
Zm00001d009431,maize2
Zm00001d006002,maize2
Zm00001d006479,maize2
Zm00001d009430,maize2
Zm00001d005719,maize2
Zm00001d013964,maize2
Zm00001d053816,maize2
Zm00001d008803,maize2
Zm00001d053817,maize2
Zm00001d053360,maize2
Zm00001d052243,maize2
Zm00001d036363,maize2
Zm00001d006886,maize2
Zm00001d036982,maize2
Zm00001d007422,maize2
Zm00001d036981,maize2
Zm00001d011602,maize2
Zm00001d036748,maize2
Zm00001d000180,maize2
Zm00001d012381,maize2
Zm00001d012380,maize2
Zm00001d012379,maize2
Zm00001d036750,maize2
Zm00001d012378,maize2
Zm00001d036751,maize2
Zm00001d048294,maize2
Zm00001d048292,maize2
Zm00001d012289,maize2
Zm00001d012287,maize2
Zm00001d012286,maize2
Zm00001d041625,maize2
Zm00001d025652,maize2
Zm00001d006494,maize2
Zm00001d011738,maize2
Zm00001d041624,maize2
Zm00001d049610,maize2
Zm00001d006496,maize2
Zm00001d026038,maize2
Zm00001d026039,maize2
Zm00001d025653,maize2
Zm00001d004790,maize2
Zm00001d026040,maize2
Zm00001d006433,maize2
Zm00001d012475,maize2
Zm00001d037035,maize2
Zm00001d054001,maize2
Zm00001d051643,maize2
Zm00001d054001,maize2
Zm00001d054002,maize2
Zm00001d013811,maize2
Zm00001d013810,maize2
Zm00001d007479,maize2
Zm00001d009961,maize2
Zm00001d006144,maize2
Zm00001d049647,maize2
Zm00001d006148,maize2
Zm00001d036715,maize2
Zm00001d051479,maize2
Zm00001d052153,maize2
Zm00001d051480,maize2
Zm00001d036714,maize2
Zm00001d013532,maize2
Zm00001d049756,maize2
Zm00001d013533,maize2
Zm00001d011198,maize2
Zm00001d011199,maize2
Zm00001d010887,maize2
Zm00001d047463,maize2
Zm00001d050716,maize2
Zm00001d047373,maize2
Zm00001d050910,maize2
Zm00001d047462,maize2
Zm00001d047461,maize2
Zm00001d007838,maize2
Zm00001d007835,maize2
Zm00001d012079,maize2
Zm00001d000380,maize2
Zm00001d000379,maize2
Zm00001d007121,maize2
Zm00001d050737,maize2
Zm00001d005989,maize2
Zm00001d012247,maize2
Zm00001d008297,maize2
Zm00001d051964,maize2
Zm00001d011507,maize2
Zm00001d036735,maize2
Zm00001d011473,maize2
Zm00001d036719,maize2
Zm00001d036720,maize2
Zm00001d050008,maize2
Zm00001d005244,maize2
Zm00001d047310,maize2
Zm00001d053626,maize2
Zm00001d047309,maize2
Zm00001d013201,maize2
Zm00001d048476,maize2
Zm00001d048477,maize2
Zm00001d053625,maize2
Zm00001d048478,maize2
Zm00001d048479,maize2
Zm00001d013202,maize2
Zm00001d037142,maize2
Zm00001d053624,maize2
Zm00001d006137,maize2
Zm00001d048481,maize2
Zm00001d006440,maize2
Zm00001d006439,maize2
Zm00001d006476,maize2
Zm00001d024925,maize2
Zm00001d006410,maize2
Zm00001d010907,maize2
Zm00001d008581,maize2
Zm00001d006409,maize2
Zm00001d006408,maize2
Zm00001d008734,maize2
Zm00001d050357,maize2
Zm00001d008735,maize2
Zm00001d013275,maize2
Zm00001d013274,maize2
Zm00001d013273,maize2
Zm00001d048451,maize2
Zm00001d012194,maize2
Zm00001d013272,maize2
Zm00001d012196,maize2
Zm00001d048454,maize2
Zm00001d012197,maize2
Zm00001d048457,maize2
Zm00001d047620,maize2
Zm00001d013267,maize2
Zm00001d007067,maize2
Zm00001d007068,maize2
Zm00001d051908,maize2
Zm00001d010144,maize2
Zm00001d007382,maize2
Zm00001d008586,maize2
Zm00001d007383,maize2
Zm00001d008586,maize2
Zm00001d008585,maize2
Zm00001d036671,maize2
Zm00001d006420,maize2
Zm00001d006421,maize2
Zm00001d007175,maize2
Zm00001d048282,maize2
Zm00001d007173,maize2
Zm00001d051014,maize2
Zm00001d047901,maize2
Zm00001d035988,maize2
Zm00001d035987,maize2
Zm00001d037362,maize2
Zm00001d050346,maize2
Zm00001d053595,maize2
Zm00001d006357,maize2
Zm00001d012556,maize2
Zm00001d006358,maize2
Zm00001d004992,maize2
Zm00001d025025,maize2
Zm00001d008812,maize2
Zm00001d010714,maize2
Zm00001d010670,maize2
Zm00001d010713,maize2
Zm00001d041496,maize2
Zm00001d007420,maize2
Zm00001d026635,maize2
Zm00001d006422,maize2
Zm00001d005145,maize2
Zm00001d026050,maize2
Zm00001d026636,maize2
Zm00001d049906,maize2
Zm00001d025665,maize2
Zm00001d025664,maize2
Zm00001d026639,maize2
Zm00001d026640,maize2
Zm00001d041397,maize2
Zm00001d052701,maize2
Zm00001d010791,maize2
Zm00001d008645,maize2
Zm00001d007961,maize2
Zm00001d010997,maize2
Zm00001d044602,maize2
Zm00001d052167,maize2
Zm00001d005454,maize2
Zm00001d036073,maize2
Zm00001d012642,maize2
Zm00001d025662,maize2
Zm00001d012643,maize2
Zm00001d025660,maize2
Zm00001d007962,maize2
Zm00001d036416,maize2
Zm00001d048493,maize2
Zm00001d048493,maize2
Zm00001d013992,maize2
Zm00001d049760,maize2
Zm00001d049759,maize2
Zm00001d037354,maize2
Zm00001d008592,maize2
Zm00001d010519,maize2
Zm00001d053932,maize2
Zm00001d051380,maize2
Zm00001d051383,maize2
Zm00001d053931,maize2
Zm00001d008839,maize2
Zm00001d053930,maize2
Zm00001d053395,maize2
Zm00001d037227,maize2
Zm00001d053928,maize2
Zm00001d024908,maize2
Zm00001d049381,maize2
Zm00001d050224,maize2
Zm00001d024935,maize2
Zm00001d024907,maize2
Zm00001d052838,maize2
Zm00001d049594,maize2
Zm00001d049387,maize2
Zm00001d005013,maize2
Zm00001d008271,maize2
Zm00001d025831,maize2
Zm00001d008739,maize2
Zm00001d025236,maize2
Zm00001d011112,maize2
Zm00001d037089,maize2
Zm00001d008738,maize2
Zm00001d025786,maize2
Zm00001d037246,maize2
Zm00001d025740,maize2
Zm00001d008535,maize2
Zm00001d048428,maize2
Zm00001d050081,maize2
Zm00001d009999,maize2
Zm00001d050082,maize2
Zm00001d025409,maize2
Zm00001d025407,maize2
Zm00001d048430,maize2
Zm00001d005190,maize2
Zm00001d011622,maize2
Zm00001d006752,maize2
Zm00001d041725,maize2
Zm00001d036533,maize2
Zm00001d053373,maize2
Zm00001d050350,maize2
Zm00001d006526,maize2
Zm00001d006524,maize2
Zm00001d009969,maize2
Zm00001d041549,maize2
Zm00001d005741,maize2
Zm00001d005740,maize2
Zm00001d049347,maize2
Zm00001d049748,maize2
Zm00001d041383,maize2
Zm00001d051569,maize2
Zm00001d007191,maize2
Zm00001d051568,maize2
Zm00001d007831,maize2
Zm00001d005849,maize2
Zm00001d025133,maize2
Zm00001d008601,maize2
Zm00001d012016,maize2
Zm00001d013597,maize2
Zm00001d013596,maize2
Zm00001d024916,maize2
Zm00001d013595,maize2
Zm00001d005489,maize2
Zm00001d024885,maize2
Zm00001d004821,maize2
Zm00001d041537,maize2
Zm00001d049914,maize2
Zm00001d036700,maize2
Zm00001d006739,maize2
Zm00001d036699,maize2
Zm00001d011430,maize2
Zm00001d026671,maize2
Zm00001d007978,maize2
Zm00001d036698,maize2
Zm00001d026670,maize2
Zm00001d026669,maize2
Zm00001d013960,maize2
Zm00001d012327,maize2
Zm00001d012329,maize2
Zm00001d026657,maize2
Zm00001d005607,maize2
Zm00001d026401,maize2
Zm00001d026405,maize2
Zm00001d026406,maize2
Zm00001d000117,maize2
Zm00001d047888,maize2
Zm00001d047887,maize2
Zm00001d009450,maize2
Zm00001d050054,maize2
Zm00001d009543,maize2
Zm00001d047993,maize2
Zm00001d013449,maize2
Zm00001d044666,maize2
Zm00001d047992,maize2
Zm00001d013447,maize2
Zm00001d047989,maize2
Zm00001d048385,maize2
Zm00001d041489,maize2
Zm00001d048440,maize2
Zm00001d050401,maize2
Zm00001d006110,maize2
Zm00001d048129,maize2
Zm00001d048127,maize2
Zm00001d005928,maize2
Zm00001d048127,maize2
Zm00001d048126,maize2
Zm00001d048122,maize2
Zm00001d047972,maize2
Zm00001d047973,maize2
Zm00001d048119,maize2
Zm00001d011526,maize2
Zm00001d013753,maize2
Zm00001d051980,maize2
Zm00001d036964,maize2
Zm00001d047110,maize2
Zm00001d047436,maize2
Zm00001d047435,maize2
Zm00001d047434,maize2
Zm00001d013782,maize2
Zm00001d051507,maize2
Zm00001d013783,maize2
Zm00001d048313,maize2
Zm00001d051913,maize2
Zm00001d010543,maize2
Zm00001d000169,maize2
Zm00001d048315,maize2
Zm00001d048317,maize2
Zm00001d048318,maize2
Zm00001d011543,maize2
Zm00001d025307,maize2
Zm00001d006098,maize2
Zm00001d052009,maize2
Zm00001d048323,maize2
Zm00001d048324,maize2
Zm00001d006100,maize2
Zm00001d052007,maize2
Zm00001d025381,maize2
Zm00001d025382,maize2
Zm00001d006103,maize2
Zm00001d006106,maize2
Zm00001d005624,maize2
Zm00001d011569,maize2
Zm00001d011717,maize2
Zm00001d053785,maize2
Zm00001d010752,maize2
Zm00001d047840,maize2
Zm00001d047839,maize2
Zm00001d006461,maize2
Zm00001d008250,maize2
Zm00001d006457,maize2
Zm00001d026562,maize2
Zm00001d026560,maize2
Zm00001d026559,maize2
Zm00001d026558,maize2
Zm00001d036991,maize2
Zm00001d036989,maize2
Zm00001d051620,maize2
Zm00001d010440,maize2
Zm00001d011446,maize2
Zm00001d011445,maize2
Zm00001d011444,maize2
Zm00001d010584,maize2
Zm00001d050319,maize2
Zm00001d051080,maize2
