Feature,Subgenome
Bo3g055190,MF2
Bo3g055180,MF2
Bo3g055170,MF2
Bo3g055110,MF2
Bo3g055020,MF2
Bo3g055010,MF2
Bo3g055000,MF2
Bo3g054990,MF2
Bo3g054980,MF2
Bo3g054960,MF2
Bo3g054950,MF2
Bo3g054940,MF2
Bo3g054930,MF2
Bo3g054920,MF2
Bo3g054910,MF2
Bo3g054880,MF2
Bo3g054870,MF2
Bo3g055430,MF2
Bo3g055440,MF2
Bo3g055460,MF2
Bo3g055480,MF2
Bo3g055490,MF2
Bo3g055510,MF2
Bo3g055520,MF2
Bo3g055540,MF2
Bo3g055560,MF2
Bo3g055570,MF2
Bo3g055600,MF2
Bo3g055620,MF2
Bo3g055630,MF2
Bo3g055640,MF2
Bo3g055660,MF2
Bo3g055670,MF2
Bo3g055680,MF2
Bo3g055690,MF2
Bo3g055700,MF2
Bo3g055710,MF2
Bo3g055760,MF2
Bo3g055770,MF2
Bo3g055780,MF2
Bo3g055790,MF2
Bo3g055800,MF2
Bo3g055810,MF2
Bo3g055820,MF2
Bo3g055830,MF2
Bo3g055840,MF2
Bo3g055850,MF2
Bo3g055860,MF2
Bo3g055870,MF2
Bo3g055880,MF2
Bo3g055950,MF2
Bo3g057010,MF2
Bo3g057020,MF2
Bo3g057030,MF2
Bo3g057060,MF2
Bo3g057070,MF2
Bo3g057080,MF2
Bo3g057090,MF2
Bo3g057100,MF2
Bo3g057110,MF2
Bo3g057120,MF2
Bo3g057130,MF2
Bo3g057140,MF2
Bo3g057150,MF2
Bo3g057160,MF2
Bo3g057170,MF2
Bo3g057180,MF2
Bo3g057200,MF2
Bo3g057220,MF2
Bo3g057230,MF2
Bo3g057250,MF2
Bo3g057270,MF2
Bo3g057280,MF2
Bo3g058860,MF2
Bo3g057290,MF2
Bo3g057300,MF2
Bo3g057310,MF2
Bo3g057320,MF2
Bo3g057330,MF2
Bo3g057360,MF2
Bo3g057390,MF2
Bo3g057460,MF2
Bo3g057470,MF2
Bo3g058470,MF2
Bo3g058480,MF2
Bo3g058490,MF2
Bo3g058500,MF2
Bo3g058510,MF2
Bo3g058530,MF2
Bo3g058540,MF2
Bo3g058560,MF2
Bo3g058590,MF2
Bo3g058600,MF2
Bo3g058610,MF2
Bo3g058620,MF2
Bo3g058650,MF2
Bo3g058670,MF2
Bo3g058680,MF2
Bo3g058720,MF2
Bo3g058770,MF2
Bo3g058780,MF2
Bo3g058790,MF2
Bo3g058800,MF2
Bo3g058810,MF2
Bo3g058840,MF2
Bo3g058850,MF2
Bo3g058910,MF2
Bo3g058920,MF2
Bo3g058930,MF2
Bo3g058940,MF2
Bo3g058950,MF2
Bo3g058960,MF2
Bo3g059000,MF2
Bo3g059010,MF2
Bo3g059020,MF2
Bo3g059030,MF2
Bo3g059040,MF2
Bo3g059060,MF2
Bo3g060160,MF2
Bo3g060170,MF2
Bo3g060190,MF2
Bo3g060200,MF2
Bo3g060210,MF2
Bo3g060230,MF2
Bo3g060280,MF2
Bo3g060350,MF2
Bo3g060360,MF2
Bo3g060400,MF2
Bo3g060410,MF2
Bo3g060420,MF2
Bo3g060430,MF2
Bo3g060440,MF2
Bo3g060450,MF2
Bo3g060460,MF2
Bo3g060480,MF2
Bo3g060490,MF2
Bo3g060500,MF2
Bo3g060510,MF2
Bo3g060520,MF2
Bo3g060560,MF2
Bo3g060570,MF2
Bo3g060580,MF2
Bo3g060590,MF2
Bo3g060600,MF2
Bo3g060610,MF2
Bo3g060620,MF2
Bo3g060630,MF2
Bo3g060750,MF2
Bo3g060760,MF2
Bo3g060770,MF2
Bo3g060790,MF2
Bo3g060800,MF2
Bo3g060810,MF2
Bo3g060820,MF2
Bo3g060830,MF2
Bo3g060840,MF2
Bo3g060850,MF2
Bo3g060860,MF2
Bo3g060870,MF2
Bo3g060880,MF2
Bo3g060890,MF2
Bo3g060900,MF2
Bo3g060910,MF2
Bo3g060930,MF2
Bo3g060940,MF2
Bo3g060970,MF2
Bo3g060990,MF2
Bo3g061020,MF2
Bo3g061040,MF2
Bo3g061050,MF2
Bo3g061060,MF2
Bo3g061110,MF2
Bo3g061130,MF2
Bo3g061150,MF2
Bo3g061140,MF2
Bo3g061160,MF2
Bo3g061170,MF2
Bo3g061180,MF2
Bo3g061190,MF2
Bo3g061210,MF2
Bo3g061230,MF2
Bo3g061260,MF2
Bo3g061270,MF2
Bo3g061290,MF2
Bo3g061320,MF2
Bo3g061330,MF2
Bo3g061340,MF2
Bo3g061360,MF2
Bo3g061380,MF2
Bo3g061390,MF2
Bo3g061400,MF2
Bo3g061430,MF2
Bo3g061440,MF2
Bo3g061510,MF2
Bo3g061520,MF2
Bo3g061530,MF2
Bo3g061540,MF2
Bo3g061550,MF2
Bo3g061560,MF2
Bo3g061570,MF2
Bo3g061580,MF2
Bo3g061590,MF2
Bo3g061600,MF2
Bo3g061630,MF2
Bo3g062520,MF2
Bo3g062510,MF2
Bo3g062500,MF2
Bo3g062480,MF2
Bo3g062470,MF2
Bo3g062440,MF2
Bo3g062420,MF2
Bo3g062430,MF2
Bo3g062400,MF2
Bo3g062370,MF2
Bo3g062360,MF2
Bo3g062350,MF2
Bo3g062330,MF2
Bo3g062340,MF2
Bo3g062320,MF2
Bo3g062300,MF2
Bo3g062290,MF2
Bo3g062280,MF2
Bo3g062240,MF2
Bo3g062210,MF2
Bo3g062200,MF2
Bo3g062190,MF2
Bo3g062260,MF2
Bo3g062160,MF2
Bo3g062150,MF2
Bo3g062140,MF2
Bo3g062130,MF2
Bo3g062120,MF2
Bo3g062110,MF2
Bo3g062100,MF2
Bo3g062090,MF2
Bo3g062070,MF2
Bo3g062060,MF2
Bo3g061990,MF2
Bo3g061980,MF2
Bo3g061970,MF2
Bo3g061940,MF2
Bo3g061900,MF2
Bo3g061890,MF2
Bo3g061850,MF2
Bo3g061840,MF2
Bo3g061830,MF2
Bo3g061800,MF2
Bo3g061790,MF2
Bo3g061780,MF2
Bo3g061730,MF2
Bo3g061720,MF2
Bo3g062570,MF2
Bo3g062580,MF2
Bo3g062600,MF2
Bo3g062610,MF2
Bo3g062700,MF2
Bo3g062720,MF2
Bo3g062780,MF2
Bo3g062790,MF2
Bo3g062810,MF2
Bo3g062820,MF2
Bo3g062830,MF2
Bo3g064570,MF2
Bo3g063840,MF2
Bo3g063870,MF2
Bo3g063880,MF2
Bo3g063890,MF2
Bo3g062840,MF2
Bo3g063980,MF2
Bo3g063990,MF2
Bo3g064010,MF2
Bo3g064020,MF2
Bo3g064090,MF2
Bo3g064100,MF2
Bo3g064110,MF2
Bo3g064130,MF2
Bo3g064060,MF2
Bo3g064150,MF2
Bo3g064160,MF2
Bo3g064170,MF2
Bo3g064180,MF2
Bo3g064190,MF2
Bo3g064240,MF2
Bo3g064260,MF2
Bo3g064270,MF2
Bo3g064280,MF2
Bo3g064290,MF2
Bo3g064320,MF2
Bo3g064340,MF2
Bo3g064350,MF2
Bo3g064360,MF2
Bo3g064480,MF2
Bo3g064370,MF2
Bo3g064490,MF2
Bo3g064500,MF2
Bo3g064530,MF2
Bo3g064550,MF2
Bo3g064610,MF2
Bo3g064620,MF2
Bo3g064660,MF2
Bo3g064670,MF2
Bo3g064680,MF2
Bo3g064720,MF2
Bo3g064730,MF2
Bo3g064770,MF2
Bo3g064790,MF2
Bo3g064800,MF2
Bo3g064830,MF2
Bo3g064840,MF2
Bo3g064850,MF2
Bo3g064860,MF2
Bo3g064870,MF2
Bo3g064880,MF2
Bo3g064890,MF2
Bo3g064900,MF2
Bo3g065010,MF2
Bo3g065020,MF2
Bo3g065030,MF2
Bo3g065040,MF2
Bo3g065050,MF2
Bo3g065060,MF2
Bo3g065070,MF2
Bo3g065080,MF2
Bo3g065100,MF2
Bo3g065110,MF2
Bo3g065120,MF2
Bo3g065150,MF2
Bo3g065160,MF2
Bo3g065170,MF2
Bo3g065180,MF2
Bo3g065190,MF2
Bo3g065210,MF2
Bo3g065230,MF2
Bo3g065260,MF2
Bo3g065270,MF2
Bo3g065280,MF2
Bo3g065290,MF2
Bo3g065320,MF2
Bo3g065390,MF2
Bo3g065400,MF2
Bo3g065410,MF2
Bo3g065430,MF2
Bo3g065460,MF2
Bo3g065470,MF2
Bo3g065480,MF2
Bo3g065490,MF2
Bo3g065520,MF2
Bo3g065540,MF2
Bo3g065550,MF2
Bo3g065600,MF2
Bo3g065560,MF2
Bo3g065620,MF2
Bo3g065640,MF2
Bo3g065650,MF2
Bo3g065660,MF2
Bo3g065670,MF2
Bo3g065680,MF2
Bo3g065700,MF2
Bo3g065710,MF2
Bo3g065720,MF2
Bo3g065730,MF2
Bo3g065740,MF2
Bo3g065750,MF2
Bo3g065760,MF2
Bo3g065780,MF2
Bo3g065790,MF2
Bo3g065810,MF2
Bo3g065820,MF2
Bo3g065830,MF2
Bo3g065850,MF2
Bo3g065870,MF2
Bo3g065900,MF2
Bo3g065920,MF2
Bo3g065930,MF2
Bo3g065940,MF2
Bo3g065950,MF2
Bo3g066010,MF2
Bo3g066020,MF2
Bo3g066030,MF2
Bo3g066050,MF2
Bo3g066070,MF2
Bo3g066120,MF2
Bo3g066130,MF2
Bo3g066190,MF2
Bo3g066210,MF2
Bo3g066240,MF2
Bo3g066310,MF2
Bo3g066390,MF2
Bo3g066440,MF2
Bo3g066450,MF2
Bo3g066460,MF2
Bo3g066480,MF2
Bo3g066500,MF2
Bo3g066510,MF2
Bo3g066520,MF2
Bo3g066530,MF2
Bo3g066540,MF2
Bo3g066550,MF2
Bo3g066560,MF2
Bo3g066580,MF2
Bo3g066590,MF2
Bo3g066600,MF2
Bo3g066680,MF2
Bo3g066690,MF2
Bo3g066710,MF2
Bo3g066720,MF2
Bo3g066730,MF2
Bo3g066760,MF2
Bo3g066780,MF2
Bo3g066800,MF2
Bo3g066850,MF2
Bo3g066910,MF2
Bo3g066920,MF2
Bo3g066930,MF2
Bo3g067960,MF2
Bo3g067970,MF2
Bo3g067990,MF2
Bo3g068010,MF2
Bo3g068030,MF2
Bo3g068040,MF2
Bo3g068050,MF2
Bo3g068060,MF2
Bo3g068100,MF2
Bo3g068110,MF2
Bo3g068120,MF2
Bo3g068140,MF2
Bo3g068170,MF2
Bo3g068180,MF2
Bo3g068190,MF2
Bo3g068310,MF2
Bo3g068330,MF2
Bo3g068370,MF2
Bo3g068380,MF2
Bo3g068390,MF2
Bo3g068400,MF2
Bo3g068420,MF2
Bo3g068430,MF2
Bo3g068440,MF2
Bo3g068450,MF2
Bo3g068470,MF2
Bo3g068480,MF2
Bo3g068490,MF2
Bo3g068510,MF2
Bo3g068540,MF2
Bo3g068530,MF2
Bo3g068570,MF2
Bo3g068580,MF2
Bo3g068590,MF2
Bo3g068610,MF2
Bo3g068640,MF2
Bo3g068650,MF2
Bo3g068690,MF2
Bo3g068700,MF2
Bo3g068710,MF2
Bo3g068720,MF2
Bo3g068740,MF2
Bo3g068760,MF2
Bo3g068750,MF2
Bo3g068840,MF2
Bo3g068850,MF2
Bo3g068860,MF2
Bo3g068890,MF2
Bo3g068870,MF2
Bo3g068880,MF2
Bo3g068920,MF2
Bo3g068930,MF2
Bo3g068940,MF2
Bo3g068960,MF2
Bo3g068980,MF2
Bo3g068990,MF2
Bo3g069000,MF2
Bo3g069060,MF2
Bo3g070210,MF2
Bo3g070230,MF2
Bo3g070250,MF2
Bo3g070240,MF2
Bo3g070270,MF2
Bo3g071290,MF2
Bo3g071330,MF2
Bo3g071360,MF2
Bo3g071370,MF2
Bo3g071380,MF2
Bo3g071400,MF2
Bo3g071440,MF2
Bo3g071450,MF2
Bo3g071460,MF2
Bo3g071470,MF2
Bo3g071490,MF2
Bo3g071500,MF2
Bo3g071510,MF2
Bo3g071520,MF2
Bo3g071540,MF2
Bo3g071550,MF2
Bo3g071560,MF2
Bo3g071570,MF2
Bo3g071620,MF2
Bo3g071650,MF2
Bo3g071660,MF2
Bo3g071670,MF2
Bo3g071680,MF2
Bo3g071690,MF2
Bo3g071700,MF2
Bo3g071710,MF2
Bo3g071720,MF2
Bo3g071730,MF2
Bo3g071750,MF2
Bo3g071760,MF2
Bo3g071770,MF2
Bo3g071780,MF2
Bo3g071790,MF2
Bo3g071820,MF2
Bo3g071860,MF2
Bo3g071870,MF2
Bo3g071880,MF2
Bo3g071940,MF2
Bo3g071960,MF2
Bo3g071970,MF2
Bo3g071980,MF2
Bo3g072010,MF2
Bo3g073030,MF2
Bo3g073040,MF2
Bo3g073060,MF2
Bo3g073070,MF2
Bo3g073080,MF2
Bo3g073180,MF2
Bo3g073250,MF2
Bo3g073320,MF2
Bo3g073330,MF2
Bo3g073360,MF2
Bo3g073400,MF2
Bo3g073410,MF2
Bo3g073430,MF2
Bo3g074470,MF2
Bo3g074490,MF2
Bo3g074520,MF2
Bo3g074500,MF2
Bo3g074580,MF2
Bo3g074550,MF2
Bo3g074590,MF2
Bo3g074610,MF2
Bo3g074620,MF2
Bo3g074640,MF2
Bo3g074650,MF2
Bo3g074710,MF2
Bo3g074720,MF2
Bo3g074780,MF2
Bo3g074800,MF2
Bo3g074810,MF2
Bo3g074820,MF2
Bo3g074830,MF2
Bo3g074840,MF2
Bo3g074940,MF2
Bo3g076040,MF2
Bo3g076070,MF2
Bo3g076100,MF2
Bo3g076080,MF2
Bo3g076110,MF2
Bo3g076120,MF2
Bo3g076130,MF2
Bo3g076150,MF2
Bo3g076210,MF2
Bo3g076170,MF2
Bo3g076190,MF2
Bo3g076240,MF2
Bo3g076260,MF2
Bo3g076280,MF2
Bo3g076320,MF2
Bo3g076330,MF2
Bo3g077330,MF2
Bo3g077360,MF2
Bo3g077370,MF2
Bo3g077380,MF2
Bo3g077390,MF2
Bo3g078490,MF2
Bo3g078510,MF2
Bo3g078520,MF2
Bo3g078540,MF2
Bo3g078550,MF2
Bo3g078570,MF2
Bo3g078580,MF2
Bo3g078630,MF2
Bo3g078640,MF2
Bo3g078680,MF2
Bo3g078690,MF2
Bo3g078700,MF2
Bo3g078730,MF2
Bo3g078750,MF2
Bo3g078760,MF2
Bo3g078780,MF2
Bo3g078790,MF2
Bo3g078880,MF2
Bo3g080050,MF2
Bo3g080100,MF2
Bo3g080120,MF2
Bo3g080130,MF2
Bo3g080150,MF2
Bo3g080160,MF2
Bo3g080180,MF2
Bo3g080190,MF2
Bo3g080200,MF2
Bo3g080210,MF2
Bo3g081250,MF2
Bo3g081280,MF2
Bo3g081310,MF2
Bo3g081320,MF2
Bo3g081330,MF2
Bo3g081340,MF2
Bo3g081350,MF2
Bo3g081360,MF2
Bo3g081380,MF2
Bo3g081420,MF2
Bo3g081430,MF2
Bo3g081450,MF2
Bo3g081460,MF2
Bo3g081470,MF2
Bo3g081480,MF2
Bo3g081490,MF2
Bo3g081510,MF2
Bo3g081540,MF2
Bo3g081550,MF2
Bo3g081610,MF2
Bo5g093090,MF2
Bo5g093080,MF2
Bo5g093070,MF2
Bo3g081640,MF2
Bo3g081650,MF2
Bo3g081700,MF2
Bo3g081750,MF2
Bo3g081760,MF2
Bo3g081770,MF2
Bo3g081790,MF2
Bo3g081810,MF2
Bo3g081890,MF2
Bo3g081900,MF2
Bo3g081910,MF2
Bo3g081930,MF2
Bo3g081920,MF2
Bo3g081940,MF2
Bo3g082110,MF2
Bo3g082080,MF2
Bo3g082070,MF2
Bo3g081950,MF2
Bo3g081960,MF2
Bo3g082030,MF2
Bo3g082040,MF2
Bo3g083120,MF2
Bo3g083130,MF2
Bo3g083150,MF2
Bo3g083200,MF2
Bo3g083210,MF2
Bo3g083230,MF2
Bo3g083250,MF2
Bo3g083270,MF2
Bo3g083280,MF2
Bo3g083290,MF2
Bo3g083340,MF2
Bo3g083350,MF2
Bo3g083420,MF2
Bo3g083320,MF2
Bo3g083370,MF2
Bo3g083430,MF2
Bo3g083520,MF2
Bo3g083530,MF2
Bo3g083570,MF2
Bo3g083620,MF2
Bo3g083650,MF2
Bo3g083660,MF2
Bo3g083690,MF2
Bo3g083710,MF2
Bo3g083720,MF2
Bo3g083730,MF2
Bo3g083740,MF2
Bo3g083760,MF2
Bo3g083790,MF2
Bo3g083810,MF2
Bo3g083870,MF2
Bo3g083880,MF2
Bo3g083890,MF2
Bo3g083900,MF2
Bo3g083910,MF2
Bo3g083970,MF2
Bo3g083980,MF2
Bo3g084010,MF2
Bo3g084020,MF2
Bo3g084030,MF2
Bo3g084040,MF2
Bo3g084060,MF2
Bo9g075800,MF2
Bo9g075810,MF2
Bo9g075820,MF2
Bo9g075880,MF2
Bo9g075890,MF2
Bo9g075910,MF2
Bo9g075920,MF2
Bo9g075930,MF2
Bo9g075970,MF2
Bo9g075980,MF2
Bo9g076010,MF2
Bo9g076020,MF2
Bo9g076040,MF2
Bo9g007940,MF2
Bo9g007950,MF2
Bo9g007960,MF2
Bo9g007970,MF2
Bo9g007980,MF2
Bo9g008020,MF2
Bo9g008030,MF2
Bo9g008040,MF2
Bo9g008070,MF2
Bo9g008060,MF2
Bo9g008080,MF2
Bo9g008090,MF2
Bo9g008100,MF2
Bo9g008110,MF2
Bo9g008120,MF2
Bo9g008130,MF2
Bo9g008140,MF2
Bo9g008150,MF2
Bo9g008160,MF2
Bo9g008170,MF2
Bo9g008180,MF2
Bo9g008190,MF2
Bo9g008210,MF2
Bo9g008220,MF2
Bo9g008230,MF2
Bo9g008240,MF2
Bo9g008250,MF2
Bo9g008290,MF2
Bo9g008310,MF2
Bo9g008330,MF2
Bo9g008340,MF2
Bo9g008350,MF2
Bo9g008360,MF2
Bo9g008390,MF2
Bo9g008400,MF2
Bo9g008410,MF2
Bo9g008420,MF2
Bo9g008430,MF2
Bo9g008440,MF2
Bo9g008480,MF2
Bo9g008500,MF2
Bo9g008590,MF2
Bo9g008620,MF2
Bo9g008650,MF2
Bo9g008670,MF2
Bo9g008680,MF2
Bo9g008690,MF2
Bo9g008700,MF2
Bo9g008720,MF2
Bo9g008730,MF2
Bo9g008750,MF2
Bo9g008760,MF2
Bo9g008770,MF2
Bo9g008780,MF2
Bo9g008790,MF2
Bo9g008800,MF2
Bo9g008810,MF2
Bo9g008820,MF2
Bo9g008840,MF2
Bo9g008850,MF2
Bo9g008860,MF2
Bo9g008870,MF2
Bo9g008880,MF2
Bo9g008900,MF2
Bo9g008940,MF2
Bo9g008950,MF2
Bo2g149330,MF2
Bo9g008990,MF2
Bo9g009020,MF2
Bo9g009030,MF2
Bo9g009050,MF2
Bo9g009060,MF2
Bo9g009090,MF2
Bo9g009100,MF2
Bo7g088840,MF2
Bo7g088850,MF2
Bo9g009110,MF2
Bo7g088860,MF2
Bo3g123880,MF2
Bo3g123740,MF2
Bo3g123680,MF2
Bo3g123670,MF2
Bo3g123590,MF2
Bo3g123580,MF2
Bo3g123560,MF2
Bo3g123550,MF2
Bo3g123480,MF2
Bo3g118520,MF2
Bo3g118450,MF2
Bo3g117320,MF2
Bo3g117310,MF2
Bo3g117280,MF2
Bo3g116280,MF2
Bo3g116130,MF2
Bo3g115100,MF2
Bo3g115080,MF2
Bo3g115020,MF2
Bo3g115010,MF2
Bo3g115000,MF2
Bo3g114960,MF2
Bo3g114930,MF2
Bo3g114920,MF2
Bo3g114910,MF2
Bo3g114880,MF2
Bo3g113850,MF2
Bo3g113830,MF2
Bo3g113820,MF2
Bo3g113800,MF2
Bo3g113760,MF2
Bo3g113750,MF2
Bo3g113730,MF2
Bo3g113720,MF2
Bo3g113670,MF2
Bo3g113660,MF2
Bo3g113620,MF2
Bo3g113590,MF2
Bo3g113580,MF2
Bo3g113570,MF2
Bo3g113510,MF2
Bo3g113500,MF2
Bo3g113490,MF2
Bo3g113480,MF2
Bo3g113440,MF2
Bo3g113420,MF2
Bo3g113400,MF2
Bo3g113380,MF2
Bo3g113370,MF2
Bo3g113340,MF2
Bo3g113300,MF2
Bo3g112300,MF2
Bo3g112270,MF2
Bo3g112260,MF2
Bo3g111260,MF2
Bo3g111240,MF2
Bo3g111200,MF2
Bo3g113310,MF2
Bo3g111130,MF2
Bo3g111110,MF2
Bo3g111040,MF2
Bo3g111030,MF2
Bo3g111020,MF2
Bo3g111000,MF2
Bo3g110960,MF2
Bo3g110940,MF2
Bo3g110890,MF2
Bo3g110880,MF2
Bo3g110860,MF2
Bo3g110850,MF2
Bo3g110790,MF2
Bo3g110800,MF2
Bo3g110810,MF2
Bo3g110770,MF2
Bo3g109740,MF2
Bo3g109730,MF2
Bo3g109700,MF2
Bo3g109690,MF2
Bo3g109680,MF2
Bo3g109630,MF2
Bo3g109620,MF2
Bo3g109610,MF2
Bo3g109570,MF2
Bo3g109560,MF2
Bo3g109550,MF2
Bo3g109540,MF2
Bo3g109530,MF2
Bo3g109510,MF2
Bo3g109450,MF2
Bo3g109440,MF2
Bo3g109410,MF2
Bo7g099070,MF2
Bo7g099080,MF2
Bo7g099100,MF2
Bo7g099110,MF2
Bo7g099120,MF2
Bo7g099130,MF2
Bo7g099140,MF2
Bo7g099150,MF2
Bo7g099160,MF2
Bo7g099170,MF2
Bo7g099180,MF2
Bo7g099190,MF2
Bo7g099200,MF2
Bo7g099210,MF2
Bo7g099290,MF2
Bo7g099320,MF2
Bo7g099330,MF2
Bo7g099340,MF2
Bo7g099350,MF2
Bo7g099390,MF2
Bo7g099410,MF2
Bo7g099470,MF2
Bo7g099480,MF2
Bo7g100490,MF2
Bo7g100510,MF2
Bo7g100550,MF2
Bo7g100560,MF2
Bo7g100570,MF2
Bo7g100580,MF2
Bo7g100590,MF2
Bo7g100600,MF2
Bo7g100610,MF2
Bo7g100620,MF2
Bo7g100680,MF2
Bo7g100690,MF2
Bo7g100750,MF2
Bo7g100760,MF2
Bo7g100770,MF2
Bo7g100800,MF2
Bo7g100810,MF2
Bo7g100820,MF2
Bo7g100830,MF2
Bo7g100840,MF2
Bo7g100850,MF2
Bo7g100900,MF2
Bo7g100920,MF2
Bo7g100930,MF2
Bo7g100940,MF2
Bo7g100950,MF2
Bo7g100990,MF2
Bo7g101000,MF2
Bo7g101030,MF2
Bo7g101070,MF2
Bo7g101100,MF2
Bo7g101110,MF2
Bo7g101120,MF2
Bo7g101130,MF2
Bo7g101140,MF2
Bo7g101160,MF2
Bo7g101170,MF2
Bo7g101210,MF2
Bo7g101260,MF2
Bo7g101250,MF2
Bo7g101300,MF2
Bo7g101340,MF2
Bo7g101350,MF2
Bo7g101370,MF2
Bo7g101380,MF2
Bo7g101390,MF2
Bo7g101410,MF2
Bo7g101440,MF2
Bo7g101450,MF2
Bo7g101470,MF2
Bo7g102660,MF2
Bo7g102650,MF2
Bo7g102630,MF2
Bo7g102620,MF2
Bo7g102590,MF2
Bo7g101510,MF2
Bo7g101520,MF2
Bo7g101530,MF2
Bo7g101540,MF2
Bo7g101560,MF2
Bo7g102640,MF2
Bo6g059950,MF2
Bo6g059920,MF2
Bo6g059930,MF2
Bo6g059550,MF2
Bo6g059910,MF2
Bo6g059900,MF2
Bo6g059870,MF2
Bo6g059810,MF2
Bo6g059780,MF2
Bo6g059770,MF2
Bo6g059740,MF2
Bo6g059730,MF2
Bo6g059720,MF2
Bo6g059650,MF2
Bo6g059640,MF2
Bo6g059630,MF2
Bo6g059620,MF2
Bo6g059600,MF2
Bo6g059590,MF2
Bo6g059580,MF2
Bo6g059570,MF2
Bo6g059540,MF2
Bo6g059510,MF2
Bo6g059500,MF2
Bo6g059490,MF2
Bo6g059480,MF2
Bo6g059460,MF2
Bo6g059450,MF2
Bo6g059340,MF2
Bo6g059330,MF2
Bo6g059320,MF2
Bo6g059290,MF2
Bo6g059280,MF2
Bo6g059260,MF2
Bo6g059250,MF2
Bo6g059220,MF2
Bo6g059210,MF2
Bo6g059200,MF2
Bo6g059190,MF2
Bo6g059180,MF2
Bo6g059150,MF2
Bo6g059140,MF2
Bo6g059110,MF2
Bo6g059100,MF2
Bo6g059080,MF2
Bo6g059060,MF2
Bo6g059000,MF2
Bo6g058980,MF2
Bo6g058970,MF2
Bo6g058960,MF2
Bo6g058940,MF2
Bo6g058920,MF2
Bo6g058910,MF2
Bo6g058900,MF2
Bo6g058890,MF2
Bo6g058880,MF2
Bo6g058850,MF2
Bo6g058810,MF2
Bo6g058820,MF2
Bo6g058780,MF2
Bo6g058770,MF2
Bo6g058740,MF2
Bo6g058660,MF2
Bo6g058650,MF2
Bo6g058640,MF2
Bo6g058630,MF2
Bo6g058620,MF2
Bo6g058590,MF2
Bo6g058570,MF2
Bo6g058530,MF2
Bo6g058520,MF2
Bo6g058510,MF2
Bo6g058490,MF2
Bo6g058480,MF2
Bo6g058470,MF2
Bo6g058460,MF2
Bo6g058440,MF2
Bo6g058420,MF2
Bo6g058350,MF2
Bo6g058340,MF2
Bo6g058330,MF2
Bo6g058300,MF2
Bo6g058290,MF2
Bo6g058280,MF2
Bo6g057240,MF2
Bo6g057220,MF2
Bo6g057180,MF2
Bo6g057170,MF2
Bo6g057160,MF2
Bo6g057090,MF2
Bo6g056980,MF2
Bo6g056960,MF2
Bo6g056950,MF2
Bo6g056930,MF2
Bo6g056910,MF2
Bo6g056900,MF2
Bo6g056890,MF2
Bo6g056880,MF2
Bo6g056860,MF2
Bo6g056850,MF2
Bo6g056810,MF2
Bo6g056790,MF2
Bo6g056770,MF2
Bo6g055770,MF2
Bo6g055750,MF2
Bo6g055720,MF2
Bo6g055710,MF2
Bo6g055680,MF2
Bo6g055670,MF2
Bo6g055640,MF2
Bo6g054630,MF2
Bo6g054620,MF2
Bo6g054590,MF2
Bo6g054580,MF2
Bo6g054540,MF2
Bo6g054480,MF2
Bo6g054470,MF2
Bo6g054450,MF2
Bo6g054430,MF2
Bo6g054420,MF2
Bo6g054390,MF2
Bo6g054360,MF2
Bo6g054320,MF2
Bo6g054310,MF2
Bo6g054230,MF2
Bo6g054210,MF2
Bo6g054200,MF2
Bo6g054190,MF2
Bo6g054120,MF2
Bo6g054130,MF2
Bo6g054110,MF2
Bo6g054100,MF2
Bo6g054040,MF2
Bo6g054030,MF2
Bo6g054020,MF2
Bo6g054010,MF2
Bo6g053990,MF2
Bo6g053950,MF2
Bo6g053910,MF2
Bo6g053890,MF2
Bo6g053880,MF2
Bo6g053870,MF2
Bo6g053860,MF2
Bo6g053850,MF2
Bo6g053840,MF2
Bo6g053830,MF2
Bo6g053810,MF2
Bo6g053800,MF2
Bo6g053780,MF2
Bo6g053710,MF2
Bo6g053640,MF2
Bo6g053610,MF2
Bo6g053600,MF2
Bo6g053540,MF2
Bo6g053530,MF2
Bo6g053520,MF2
Bo6g052420,MF2
Bo6g052410,MF2
Bo6g052400,MF2
Bo6g052370,MF2
Bo6g052330,MF2
Bo6g052320,MF2
Bo6g052270,MF2
Bo6g052240,MF2
Bo6g052230,MF2
Bo6g052210,MF2
Bo6g051980,MF2
Bo6g051950,MF2
Bo6g051930,MF2
Bo6g051900,MF2
Bo6g050890,MF2
Bo6g050880,MF2
Bo6g050870,MF2
Bo6g050860,MF2
Bo6g050810,MF2
Bo6g050800,MF2
Bo6g050790,MF2
Bo6g050750,MF2
Bo6g050740,MF2
Bo6g050730,MF2
Bo6g050720,MF2
Bo6g050710,MF2
Bo6g050700,MF2
Bo6g050690,MF2
Bo6g050680,MF2
Bo6g050670,MF2
Bo6g050650,MF2
Bo6g050630,MF2
Bo6g050620,MF2
Bo6g050480,MF2
Bo6g050510,MF2
Bo6g050460,MF2
Bo6g050520,MF2
Bo6g050440,MF2
Bo6g050430,MF2
Bo6g050420,MF2
Bo6g050370,MF2
Bo6g050360,MF2
Bo6g050350,MF2
Bo6g050340,MF2
Bo6g050330,MF2
Bo6g050280,MF2
Bo6g050250,MF2
Bo6g050240,MF2
Bo6g050230,MF2
Bo6g050220,MF2
Bo6g050180,MF2
Bo6g050170,MF2
Bo6g050150,MF2
Bo6g050140,MF2
Bo6g050080,MF2
Bo6g050070,MF2
