row,column,cor,p,sps,p.adjust
Unclassified,Unclassified,1,NA,Mtruncatula,NA
Genes,Genes,1,NA,Osativa,NA
TEs,Genes,-0.186060876335072,0,Osativa,0
TE.nucleotidess,Genes,-0.41766881423578,0,Osativa,0
gbM,Genes,0.43775602061673,0,Osativa,0
teM,Genes,0.214979477655665,0,Osativa,0
unM,Genes,0.678566787883209,0,Osativa,0
Unclassified,Genes,0.427596045646667,0,Osativa,0
Genes,TEs,-0.186060876335072,0,Osativa,0
TEs,TEs,1,NA,Osativa,NA
TE.nucleotidess,TEs,0.346462372787412,0,Osativa,0
gbM,TEs,-0.214693050817733,0,Osativa,0
teM,TEs,0.131214882722258,0,Osativa,0
unM,TEs,-0.15140685690659,0,Osativa,0
Unclassified,TEs,-0.136381381796073,0,Osativa,0
Genes,TE.nucleotidess,-0.41766881423578,0,Osativa,0
TEs,TE.nucleotidess,0.346462372787412,0,Osativa,0
TE.nucleotidess,TE.nucleotidess,1,NA,Osativa,NA
gbM,TE.nucleotidess,-0.462200492405576,0,Osativa,0
teM,TE.nucleotidess,0.297149811422479,0,Osativa,0
unM,TE.nucleotidess,-0.414135947287355,0,Osativa,0
Unclassified,TE.nucleotidess,-0.304040972895244,0,Osativa,0
Genes,gbM,0.43775602061673,0,Osativa,0
TEs,gbM,-0.214693050817733,0,Osativa,0
TE.nucleotidess,gbM,-0.462200492405576,0,Osativa,0
gbM,gbM,1,NA,Osativa,NA
teM,gbM,-0.19411357107247,0,Osativa,0
unM,gbM,0.150063053578149,0,Osativa,0
Unclassified,gbM,0.170165646341376,0,Osativa,0
Genes,teM,0.214979477655665,0,Osativa,0
TEs,teM,0.131214882722258,0,Osativa,0
TE.nucleotidess,teM,0.297149811422479,0,Osativa,0
gbM,teM,-0.19411357107247,0,Osativa,0
teM,teM,1,NA,Osativa,NA
unM,teM,-0.207801034497178,0,Osativa,0
Unclassified,teM,-0.109131497006408,0,Osativa,0
Genes,unM,0.678566787883209,0,Osativa,0
TEs,unM,-0.15140685690659,0,Osativa,0
TE.nucleotidess,unM,-0.414135947287355,0,Osativa,0
gbM,unM,0.150063053578149,0,Osativa,0
teM,unM,-0.207801034497178,0,Osativa,0
unM,unM,1,NA,Osativa,NA
Unclassified,unM,0.167335228021451,0,Osativa,0
Genes,Unclassified,0.427596045646667,0,Osativa,0
TEs,Unclassified,-0.136381381796073,0,Osativa,0
TE.nucleotidess,Unclassified,-0.304040972895244,0,Osativa,0
gbM,Unclassified,0.170165646341376,0,Osativa,0
teM,Unclassified,-0.109131497006408,0,Osativa,0
unM,Unclassified,0.167335228021451,0,Osativa,0
Unclassified,Unclassified,1,NA,Osativa,NA
Genes,Genes,1,NA,Phallii,NA
TEs,Genes,-0.6413792042298,0,Phallii,0
TE.nucleotidess,Genes,-0.752951406690896,0,Phallii,0
gbM,Genes,0.700584162520439,0,Phallii,0
teM,Genes,0.186791278914614,0,Phallii,0
unM,Genes,0.892311152179386,0,Phallii,0
Unclassified,Genes,0.634316866960137,0,Phallii,0
Genes,TEs,-0.6413792042298,0,Phallii,0
TEs,TEs,1,NA,Phallii,NA
TE.nucleotidess,TEs,0.839913273864244,0,Phallii,0
gbM,TEs,-0.523500842079272,0,Phallii,0
teM,TEs,-0.0221167244399797,0.0211404621927402,Phallii,0.022353439531668
unM,TEs,-0.573239769759227,0,Phallii,0
Unclassified,TEs,-0.427120204893633,0,Phallii,0
Genes,TE.nucleotidess,-0.752951406690896,0,Phallii,0
TEs,TE.nucleotidess,0.839913273864244,0,Phallii,0
TE.nucleotidess,TE.nucleotidess,1,NA,Phallii,NA
gbM,TE.nucleotidess,-0.6013971364548,0,Phallii,0
teM,TE.nucleotidess,-0.0454918602985373,2.09552517937972e-06,Phallii,2.35648721915304e-06
unM,TE.nucleotidess,-0.693943033961817,0,Phallii,0
Unclassified,TE.nucleotidess,-0.491485565596561,0,Phallii,0
Genes,gbM,0.700584162520439,0,Phallii,0
TEs,gbM,-0.523500842079272,0,Phallii,0
TE.nucleotidess,gbM,-0.6013971364548,0,Phallii,0
gbM,gbM,1,NA,Phallii,NA
teM,gbM,0.0313761921419941,0.00107135068713049,Phallii,0.00115998761448301
unM,gbM,0.458237940243249,0,Phallii,0
Unclassified,gbM,0.397198529802245,0,Phallii,0
Genes,teM,0.186791278914614,0,Phallii,0
TEs,teM,-0.0221167244399797,0.0211404621927402,Phallii,0.022353439531668
TE.nucleotidess,teM,-0.0454918602985373,2.09552517937972e-06,Phallii,2.35648721915304e-06
gbM,teM,0.0313761921419941,0.00107135068713049,Phallii,0.00115998761448301
teM,teM,1,NA,Phallii,NA
unM,teM,0.0123238910770672,0.198951428183614,Phallii,0.206024242717665
Unclassified,teM,0.0551539250889604,8.7689751016029e-09,Phallii,1.01258114024903e-08
Genes,unM,0.892311152179386,0,Phallii,0
TEs,unM,-0.573239769759227,0,Phallii,0
TE.nucleotidess,unM,-0.693943033961817,0,Phallii,0
gbM,unM,0.458237940243249,0,Phallii,0
teM,unM,0.0123238910770672,0.198951428183614,Phallii,0.206024242717665
unM,unM,1,NA,Phallii,NA
Unclassified,unM,0.420840174392073,0,Phallii,0
Genes,Unclassified,0.634316866960137,0,Phallii,0
TEs,Unclassified,-0.427120204893633,0,Phallii,0
TE.nucleotidess,Unclassified,-0.491485565596561,0,Phallii,0
gbM,Unclassified,0.397198529802245,0,Phallii,0
teM,Unclassified,0.0551539250889604,8.7689751016029e-09,Phallii,1.01258114024903e-08
unM,Unclassified,0.420840174392073,0,Phallii,0
Unclassified,Unclassified,1,NA,Phallii,NA
Genes,Genes,1,NA,Ppersica,NA
TEs,Genes,-0.299236461501249,0,Ppersica,0
TE.nucleotidess,Genes,-0.419854492798557,0,Ppersica,0
gbM,Genes,0.537528856998584,0,Ppersica,0
teM,Genes,0.170602978627264,0,Ppersica,0
unM,Genes,0.854311528777498,0,Ppersica,0
Unclassified,Genes,0.540471766308313,0,Ppersica,0
Genes,TEs,-0.299236461501249,0,Ppersica,0
TEs,TEs,1,NA,Ppersica,NA
TE.nucleotidess,TEs,0.862620304886033,0,Ppersica,0
gbM,TEs,-0.236094868497018,0,Ppersica,0
teM,TEs,0.0125237722829953,0.390373684426858,Ppersica,0.400121948964191
unM,TEs,-0.2616040095554,0,Ppersica,0
Unclassified,TEs,-0.17548480341672,0,Ppersica,0
Genes,TE.nucleotidess,-0.419854492798557,0,Ppersica,0
TEs,TE.nucleotidess,0.862620304886033,0,Ppersica,0
TE.nucleotidess,TE.nucleotidess,1,NA,Ppersica,NA
gbM,TE.nucleotidess,-0.309822367139659,0,Ppersica,0
teM,TE.nucleotidess,0.0744299223935126,3.19358824718563e-07,Ppersica,3.62287711960882e-07
unM,TE.nucleotidess,-0.38346155279753,0,Ppersica,0
Unclassified,TE.nucleotidess,-0.231669018022559,0,Ppersica,0
Genes,gbM,0.537528856998584,0,Ppersica,0
TEs,gbM,-0.236094868497018,0,Ppersica,0
TE.nucleotidess,gbM,-0.309822367139659,0,Ppersica,0
gbM,gbM,1,NA,Ppersica,NA
teM,gbM,-0.0496330027686786,0.000659141766818694,Ppersica,0.000715390643554424
unM,gbM,0.229609290272557,0,Ppersica,0
Unclassified,gbM,0.195421496451692,0,Ppersica,0
Genes,teM,0.170602978627264,0,Ppersica,0
TEs,teM,0.0125237722829953,0.390373684426858,Ppersica,0.400121948964191
TE.nucleotidess,teM,0.0744299223935126,3.19358824718563e-07,Ppersica,3.62287711960882e-07
gbM,teM,-0.0496330027686786,0.000659141766818694,Ppersica,0.000715390643554424
teM,teM,1,NA,Ppersica,NA
unM,teM,-0.0476399079486296,0.00107890348641826,Ppersica,0.0011667662853122
Unclassified,teM,-0.0132229764190124,0.364460363170699,Ppersica,0.374411499366486
Genes,unM,0.854311528777498,0,Ppersica,0
TEs,unM,-0.2616040095554,0,Ppersica,0
TE.nucleotidess,unM,-0.38346155279753,0,Ppersica,0
gbM,unM,0.229609290272557,0,Ppersica,0
teM,unM,-0.0476399079486296,0.00107890348641826,Ppersica,0.0011667662853122
unM,unM,1,NA,Ppersica,NA
Unclassified,unM,0.258826704248812,0,Ppersica,0
Genes,Unclassified,0.540471766308313,0,Ppersica,0
TEs,Unclassified,-0.17548480341672,0,Ppersica,0
TE.nucleotidess,Unclassified,-0.231669018022559,0,Ppersica,0
gbM,Unclassified,0.195421496451692,0,Ppersica,0
teM,Unclassified,-0.0132229764190124,0.364460363170699,Ppersica,0.374411499366486
unM,Unclassified,0.258826704248812,0,Ppersica,0
Unclassified,Unclassified,1,NA,Ppersica,NA
Genes,Genes,1,NA,Ptrichocarpa,NA
TEs,Genes,-0.0793254842248177,3.5527136788005e-15,Ptrichocarpa,4.2774672692758e-15
TE.nucleotidess,Genes,-0.215820785821378,0,Ptrichocarpa,0
gbM,Genes,0.561887840672714,0,Ptrichocarpa,0
teM,Genes,0.111675728639085,0,Ptrichocarpa,0
unM,Genes,0.91000986533394,0,Ptrichocarpa,0
Unclassified,Genes,0.464625660315889,0,Ptrichocarpa,0
Genes,TEs,-0.0793254842248177,3.5527136788005e-15,Ptrichocarpa,4.2774672692758e-15
TEs,TEs,1,NA,Ptrichocarpa,NA
TE.nucleotidess,TEs,0.787335430298765,0,Ptrichocarpa,0
gbM,TEs,-0.100588885843655,0,Ptrichocarpa,0
teM,TEs,0.174250377659241,0,Ptrichocarpa,0
unM,TEs,-0.0715009505080074,1.34803279649987e-12,Ptrichocarpa,1.58913004600441e-12
Unclassified,TEs,-0.0515909668980368,3.18626774964414e-07,Ptrichocarpa,3.61911921752033e-07
Genes,TE.nucleotidess,-0.215820785821378,0,Ptrichocarpa,0
TEs,TE.nucleotidess,0.787335430298765,0,Ptrichocarpa,0
TE.nucleotidess,TE.nucleotidess,1,NA,Ptrichocarpa,NA
gbM,TE.nucleotidess,-0.222020959297946,0,Ptrichocarpa,0
teM,TE.nucleotidess,0.231256065061042,0,Ptrichocarpa,0
unM,TE.nucleotidess,-0.205950653388315,0,Ptrichocarpa,0
Unclassified,TE.nucleotidess,-0.13056663795075,0,Ptrichocarpa,0
Genes,gbM,0.561887840672714,0,Ptrichocarpa,0
TEs,gbM,-0.100588885843655,0,Ptrichocarpa,0
TE.nucleotidess,gbM,-0.222020959297946,0,Ptrichocarpa,0
gbM,gbM,1,NA,Ptrichocarpa,NA
teM,gbM,-0.062528300457891,5.72623282124596e-10,Ptrichocarpa,6.67198482269045e-10
unM,gbM,0.372347667861082,0,Ptrichocarpa,0
Unclassified,gbM,0.255276380424683,0,Ptrichocarpa,0
Genes,teM,0.111675728639085,0,Ptrichocarpa,0
TEs,teM,0.174250377659241,0,Ptrichocarpa,0
TE.nucleotidess,teM,0.231256065061042,0,Ptrichocarpa,0
gbM,teM,-0.062528300457891,5.72623282124596e-10,Ptrichocarpa,6.67198482269045e-10
teM,teM,1,NA,Ptrichocarpa,NA
unM,teM,-0.0462013214700174,4.70734519586458e-06,Ptrichocarpa,5.26732678050274e-06
Unclassified,teM,-0.0191703959570314,0.0576329738250023,Ptrichocarpa,0.0605146225162524
Genes,unM,0.91000986533394,0,Ptrichocarpa,0
TEs,unM,-0.0715009505080074,1.34803279649987e-12,Ptrichocarpa,1.58913004600441e-12
TE.nucleotidess,unM,-0.205950653388315,0,Ptrichocarpa,0
gbM,unM,0.372347667861082,0,Ptrichocarpa,0
teM,unM,-0.0462013214700174,4.70734519586458e-06,Ptrichocarpa,5.26732678050274e-06
unM,unM,1,NA,Ptrichocarpa,NA
Unclassified,unM,0.294007094175108,0,Ptrichocarpa,0
Genes,Unclassified,0.464625660315889,0,Ptrichocarpa,0
TEs,Unclassified,-0.0515909668980368,3.18626774964414e-07,Ptrichocarpa,3.61911921752033e-07
TE.nucleotidess,Unclassified,-0.13056663795075,0,Ptrichocarpa,0
gbM,Unclassified,0.255276380424683,0,Ptrichocarpa,0
teM,Unclassified,-0.0191703959570314,0.0576329738250023,Ptrichocarpa,0.0605146225162524
unM,Unclassified,0.294007094175108,0,Ptrichocarpa,0
Unclassified,Unclassified,1,NA,Ptrichocarpa,NA
Genes,Genes,1,NA,Pvirgatum,NA
TEs,Genes,-0.0767471875390925,0,Pvirgatum,0
TE.nucleotidess,Genes,-0.639631063035966,0,Pvirgatum,0
gbM,Genes,0.465688223545316,0,Pvirgatum,0
teM,Genes,0.314755426550461,0,Pvirgatum,0
unM,Genes,0.824768063757353,0,Pvirgatum,0
Unclassified,Genes,0.687379951940542,0,Pvirgatum,0
Genes,TEs,-0.0767471875390925,0,Pvirgatum,0
TEs,TEs,1,NA,Pvirgatum,NA
TE.nucleotidess,TEs,0.40731482003811,0,Pvirgatum,0
gbM,TEs,-0.0868671256835647,0,Pvirgatum,0
teM,TEs,0.0604936331110506,0,Pvirgatum,0
unM,TEs,-0.0225307465540321,0.00065071594947641,Pvirgatum,0.000707095670730684
Unclassified,TEs,-0.104686762339064,0,Pvirgatum,0
Genes,TE.nucleotidess,-0.639631063035966,0,Pvirgatum,0
TEs,TE.nucleotidess,0.40731482003811,0,Pvirgatum,0
TE.nucleotidess,TE.nucleotidess,1,NA,Pvirgatum,NA
gbM,TE.nucleotidess,-0.346407680540569,0,Pvirgatum,0
teM,TE.nucleotidess,-0.149334525376434,0,Pvirgatum,0
unM,TE.nucleotidess,-0.52020817385412,0,Pvirgatum,0
Unclassified,TE.nucleotidess,-0.472682743532567,0,Pvirgatum,0
Genes,gbM,0.465688223545316,0,Pvirgatum,0
TEs,gbM,-0.0868671256835647,0,Pvirgatum,0
TE.nucleotidess,gbM,-0.346407680540569,0,Pvirgatum,0
gbM,gbM,1,NA,Pvirgatum,NA
teM,gbM,0.0638838893456795,0,Pvirgatum,0
unM,gbM,0.252099026732451,0,Pvirgatum,0
Unclassified,gbM,0.292558721948092,0,Pvirgatum,0
Genes,teM,0.314755426550461,0,Pvirgatum,0
TEs,teM,0.0604936331110506,0,Pvirgatum,0
TE.nucleotidess,teM,-0.149334525376434,0,Pvirgatum,0
gbM,teM,0.0638838893456795,0,Pvirgatum,0
teM,teM,1,NA,Pvirgatum,NA
unM,teM,0.108259231662357,0,Pvirgatum,0
Unclassified,teM,0.0882965028704438,0,Pvirgatum,0
Genes,unM,0.824768063757353,0,Pvirgatum,0
TEs,unM,-0.0225307465540321,0.00065071594947641,Pvirgatum,0.000707095670730684
TE.nucleotidess,unM,-0.52020817385412,0,Pvirgatum,0
gbM,unM,0.252099026732451,0,Pvirgatum,0
teM,unM,0.108259231662357,0,Pvirgatum,0
unM,unM,1,NA,Pvirgatum,NA
Unclassified,unM,0.415465660698018,0,Pvirgatum,0
Genes,Unclassified,0.687379951940542,0,Pvirgatum,0
TEs,Unclassified,-0.104686762339064,0,Pvirgatum,0
TE.nucleotidess,Unclassified,-0.472682743532567,0,Pvirgatum,0
gbM,Unclassified,0.292558721948092,0,Pvirgatum,0
teM,Unclassified,0.0882965028704438,0,Pvirgatum,0
unM,Unclassified,0.415465660698018,0,Pvirgatum,0
Unclassified,Unclassified,1,NA,Pvirgatum,NA
Genes,Genes,1,NA,Pvulgaris,NA
TEs,Genes,-0.473949403241563,0,Pvulgaris,0
TE.nucleotidess,Genes,-0.639976138568934,0,Pvulgaris,0
gbM,Genes,0.310765702177839,0,Pvulgaris,0
teM,Genes,0.311544198885814,0,Pvulgaris,0
unM,Genes,0.917734711686223,0,Pvulgaris,0
Unclassified,Genes,0.361733873019863,0,Pvulgaris,0
Genes,TEs,-0.473949403241563,0,Pvulgaris,0
TEs,TEs,1,NA,Pvulgaris,NA
TE.nucleotidess,TEs,0.792070370433848,0,Pvulgaris,0
gbM,TEs,-0.214915912878555,0,Pvulgaris,0
teM,TEs,-0.0458287339907841,1.39610060490014e-06,Pvulgaris,1.57584855778103e-06
unM,TEs,-0.452412278368004,0,Pvulgaris,0
Unclassified,TEs,-0.234762714866771,0,Pvulgaris,0
Genes,TE.nucleotidess,-0.639976138568934,0,Pvulgaris,0
TEs,TE.nucleotidess,0.792070370433848,0,Pvulgaris,0
TE.nucleotidess,TE.nucleotidess,1,NA,Pvulgaris,NA
gbM,TE.nucleotidess,-0.270431747428947,0,Pvulgaris,0
teM,TE.nucleotidess,-0.112148303873582,0,Pvulgaris,0
unM,TE.nucleotidess,-0.621715656770082,0,Pvulgaris,0
Unclassified,TE.nucleotidess,-0.288057638591025,0,Pvulgaris,0
Genes,gbM,0.310765702177839,0,Pvulgaris,0
TEs,gbM,-0.214915912878555,0,Pvulgaris,0
TE.nucleotidess,gbM,-0.270431747428947,0,Pvulgaris,0
gbM,gbM,1,NA,Pvulgaris,NA
teM,gbM,0.0178601603441478,0.0601412315964085,Pvulgaris,0.0630749502108675
unM,gbM,0.170160653543041,0,Pvulgaris,0
Unclassified,gbM,0.123257293085012,0,Pvulgaris,0
Genes,teM,0.311544198885814,0,Pvulgaris,0
TEs,teM,-0.0458287339907841,1.39610060490014e-06,Pvulgaris,1.57584855778103e-06
TE.nucleotidess,teM,-0.112148303873582,0,Pvulgaris,0
gbM,teM,0.0178601603441478,0.0601412315964085,Pvulgaris,0.0630749502108675
teM,teM,1,NA,Pvulgaris,NA
unM,teM,0.0173021973376796,0.06860335536787,Pvulgaris,0.0717831169144688
Unclassified,teM,0.0248366524614361,0.00894320749452504,Pvulgaris,0.00950084278536013
Genes,unM,0.917734711686223,0,Pvulgaris,0
TEs,unM,-0.452412278368004,0,Pvulgaris,0
TE.nucleotidess,unM,-0.621715656770082,0,Pvulgaris,0
gbM,unM,0.170160653543041,0,Pvulgaris,0
teM,unM,0.0173021973376796,0.06860335536787,Pvulgaris,0.0717831169144688
unM,unM,1,NA,Pvulgaris,NA
Unclassified,unM,0.213783386546782,0,Pvulgaris,0
Genes,Unclassified,0.361733873019863,0,Pvulgaris,0
TEs,Unclassified,-0.234762714866771,0,Pvulgaris,0
TE.nucleotidess,Unclassified,-0.288057638591025,0,Pvulgaris,0
gbM,Unclassified,0.123257293085012,0,Pvulgaris,0
teM,Unclassified,0.0248366524614361,0.00894320749452504,Pvulgaris,0.00950084278536013
unM,Unclassified,0.213783386546782,0,Pvulgaris,0
Unclassified,Unclassified,1,NA,Pvulgaris,NA
Genes,Genes,1,NA,Pxbretschneideri,NA
TEs,Genes,-0.0882093845145181,0,Pxbretschneideri,0
TE.nucleotidess,Genes,-0.301104180298738,0,Pxbretschneideri,0
gbM,Genes,0.595446251366079,0,Pxbretschneideri,0
teM,Genes,0.240696077923484,0,Pxbretschneideri,0
unM,Genes,0.780404997615086,0,Pxbretschneideri,0
Unclassified,Genes,0.773764058029952,0,Pxbretschneideri,0
Genes,TEs,-0.0882093845145181,0,Pxbretschneideri,0
TEs,TEs,1,NA,Pxbretschneideri,NA
TE.nucleotidess,TEs,0.849768417966138,0,Pxbretschneideri,0
gbM,TEs,-0.0860437075964519,0,Pxbretschneideri,0
teM,TEs,0.0358609124720503,0.000167130246188973,Pxbretschneideri,0.000183376199645982
unM,TEs,-0.0433357348656039,5.38000992555965e-06,Pxbretschneideri,6.01256059750045e-06
Unclassified,TEs,-0.0871127135232651,0,Pxbretschneideri,0
Genes,TE.nucleotidess,-0.301104180298738,0,Pxbretschneideri,0
TEs,TE.nucleotidess,0.849768417966138,0,Pxbretschneideri,0
TE.nucleotidess,TE.nucleotidess,1,NA,Pxbretschneideri,NA
gbM,TE.nucleotidess,-0.211030427132055,0,Pxbretschneideri,0
teM,TE.nucleotidess,-0.0097202485603623,0.30773850951363,Pxbretschneideri,0.317586141818066
unM,TE.nucleotidess,-0.240335107637741,0,Pxbretschneideri,0
Unclassified,TE.nucleotidess,-0.252381141654718,0,Pxbretschneideri,0
Genes,gbM,0.595446251366079,0,Pxbretschneideri,0
TEs,gbM,-0.0860437075964519,0,Pxbretschneideri,0
TE.nucleotidess,gbM,-0.211030427132055,0,Pxbretschneideri,0
gbM,gbM,1,NA,Pxbretschneideri,NA
teM,gbM,0.107568112825568,0,Pxbretschneideri,0
unM,gbM,0.411231419334093,0,Pxbretschneideri,0
Unclassified,gbM,0.488751916553306,0,Pxbretschneideri,0
Genes,teM,0.240696077923484,0,Pxbretschneideri,0
TEs,teM,0.0358609124720503,0.000167130246188973,Pxbretschneideri,0.000183376199645982
TE.nucleotidess,teM,-0.0097202485603623,0.30773850951363,Pxbretschneideri,0.317586141818066
gbM,teM,0.107568112825568,0,Pxbretschneideri,0
teM,teM,1,NA,Pxbretschneideri,NA
unM,teM,0.133915700449097,0,Pxbretschneideri,0
Unclassified,teM,0.157177631628143,0,Pxbretschneideri,0
Genes,unM,0.780404997615086,0,Pxbretschneideri,0
TEs,unM,-0.0433357348656039,5.38000992555965e-06,Pxbretschneideri,6.01256059750045e-06
TE.nucleotidess,unM,-0.240335107637741,0,Pxbretschneideri,0
gbM,unM,0.411231419334093,0,Pxbretschneideri,0
teM,unM,0.133915700449097,0,Pxbretschneideri,0
unM,unM,1,NA,Pxbretschneideri,NA
Unclassified,unM,0.540418900546092,0,Pxbretschneideri,0
Genes,Unclassified,0.773764058029952,0,Pxbretschneideri,0
TEs,Unclassified,-0.0871127135232651,0,Pxbretschneideri,0
TE.nucleotidess,Unclassified,-0.252381141654718,0,Pxbretschneideri,0
gbM,Unclassified,0.488751916553306,0,Pxbretschneideri,0
teM,Unclassified,0.157177631628143,0,Pxbretschneideri,0
unM,Unclassified,0.540418900546092,0,Pxbretschneideri,0
Unclassified,Unclassified,1,NA,Pxbretschneideri,NA
Genes,Genes,1,NA,Sbicolor,NA
TEs,Genes,-0.0741667218925028,0,Sbicolor,0
TE.nucleotidess,Genes,-0.476209300670245,0,Sbicolor,0
gbM,Genes,0.68800759887696,0,Sbicolor,0
teM,Genes,0.346903299680626,0,Sbicolor,0
unM,Genes,0.874524357129458,0,Sbicolor,0
Unclassified,Genes,0.549987314110309,0,Sbicolor,0
Genes,TEs,-0.0741667218925028,0,Sbicolor,0
TEs,TEs,1,NA,Sbicolor,NA
TE.nucleotidess,TEs,0.585883180653812,0,Sbicolor,0
gbM,TEs,-0.0717528908776952,0,Sbicolor,0
teM,TEs,-0.0282156787624138,0.000570281425493535,Sbicolor,0.000620438707494774
unM,TEs,-0.0578400771740379,1.58006940864652e-12,Sbicolor,1.85781598438517e-12
Unclassified,TEs,-0.0307748572724379,0.0001712718608331,Sbicolor,0.000187692342636273
Genes,TE.nucleotidess,-0.476209300670245,0,Sbicolor,0
TEs,TE.nucleotidess,0.585883180653812,0,Sbicolor,0
TE.nucleotidess,TE.nucleotidess,1,NA,Sbicolor,NA
gbM,TE.nucleotidess,-0.374310561304686,0,Sbicolor,0
teM,TE.nucleotidess,-0.140939536219481,0,Sbicolor,0
unM,TE.nucleotidess,-0.411958855789484,0,Sbicolor,0
Unclassified,TE.nucleotidess,-0.258311835612981,0,Sbicolor,0
Genes,gbM,0.68800759887696,0,Sbicolor,0
TEs,gbM,-0.0717528908776952,0,Sbicolor,0
TE.nucleotidess,gbM,-0.374310561304686,0,Sbicolor,0
gbM,gbM,1,NA,Sbicolor,NA
teM,gbM,0.149050605827563,0,Sbicolor,0
unM,gbM,0.424639535845741,0,Sbicolor,0
Unclassified,gbM,0.344482017818796,0,Sbicolor,0
Genes,teM,0.346903299680626,0,Sbicolor,0
TEs,teM,-0.0282156787624138,0.000570281425493535,Sbicolor,0.000620438707494774
TE.nucleotidess,teM,-0.140939536219481,0,Sbicolor,0
gbM,teM,0.149050605827563,0,Sbicolor,0
teM,teM,1,NA,Sbicolor,NA
unM,teM,0.186563911181261,0,Sbicolor,0
Unclassified,teM,0.127530716841482,0,Sbicolor,0
Genes,unM,0.874524357129458,0,Sbicolor,0
TEs,unM,-0.0578400771740379,1.58006940864652e-12,Sbicolor,1.85781598438517e-12
TE.nucleotidess,unM,-0.411958855789484,0,Sbicolor,0
gbM,unM,0.424639535845741,0,Sbicolor,0
teM,unM,0.186563911181261,0,Sbicolor,0
unM,unM,1,NA,Sbicolor,NA
Unclassified,unM,0.335706977812373,0,Sbicolor,0
Genes,Unclassified,0.549987314110309,0,Sbicolor,0
TEs,Unclassified,-0.0307748572724379,0.0001712718608331,Sbicolor,0.000187692342636273
TE.nucleotidess,Unclassified,-0.258311835612981,0,Sbicolor,0
gbM,Unclassified,0.344482017818796,0,Sbicolor,0
teM,Unclassified,0.127530716841482,0,Sbicolor,0
unM,Unclassified,0.335706977812373,0,Sbicolor,0
Unclassified,Unclassified,1,NA,Sbicolor,NA
Genes,Genes,1,NA,Sitalica,NA
TEs,Genes,-0.356558195392251,0,Sitalica,0
TE.nucleotidess,Genes,-0.583218625460572,0,Sitalica,0
gbM,Genes,0.614827065068654,0,Sitalica,0
teM,Genes,0.250916120972219,0,Sitalica,0
unM,Genes,0.848148564765406,0,Sitalica,0
Unclassified,Genes,0.50618233370717,0,Sitalica,0
Genes,TEs,-0.356558195392251,0,Sitalica,0
TEs,TEs,1,NA,Sitalica,NA
TE.nucleotidess,TEs,0.744761343378621,0,Sitalica,0
gbM,TEs,-0.337340303078909,0,Sitalica,0
teM,TEs,0.031529039409889,0.00386331337396362,Sitalica,0.00413337911929994
unM,TEs,-0.272381845003416,0,Sitalica,0
Unclassified,TEs,-0.179264763391626,0,Sitalica,0
Genes,TE.nucleotidess,-0.583218625460572,0,Sitalica,0
TEs,TE.nucleotidess,0.744761343378621,0,Sitalica,0
TE.nucleotidess,TE.nucleotidess,1,NA,Sitalica,NA
gbM,TE.nucleotidess,-0.466683996763179,0,Sitalica,0
teM,TE.nucleotidess,-0.025915521469318,0.0175710721399147,Sitalica,0.0186010294751969
unM,TE.nucleotidess,-0.492755392624589,0,Sitalica,0
Unclassified,TE.nucleotidess,-0.293897432766094,0,Sitalica,0
Genes,gbM,0.614827065068654,0,Sitalica,0
TEs,gbM,-0.337340303078909,0,Sitalica,0
TE.nucleotidess,gbM,-0.466683996763179,0,Sitalica,0
gbM,gbM,1,NA,Sitalica,NA
teM,gbM,-0.0218803271772776,0.0449940979961903,Sitalica,0.0474645683300932
unM,gbM,0.306730389607969,0,Sitalica,0
Unclassified,gbM,0.246225649865576,0,Sitalica,0
Genes,teM,0.250916120972219,0,Sitalica,0
TEs,teM,0.031529039409889,0.00386331337396362,Sitalica,0.00413337911929994
TE.nucleotidess,teM,-0.025915521469318,0.0175710721399147,Sitalica,0.0186010294751969
gbM,teM,-0.0218803271772776,0.0449940979961903,Sitalica,0.0474645683300932
teM,teM,1,NA,Sitalica,NA
unM,teM,0.0323172984401811,0.0030626360431909,Sitalica,0.0032806172562294
Unclassified,teM,0.0138523188507118,0.204412542429377,Sitalica,0.211437028423513
Genes,unM,0.848148564765406,0,Sitalica,0
TEs,unM,-0.272381845003416,0,Sitalica,0
TE.nucleotidess,unM,-0.492755392624589,0,Sitalica,0
gbM,unM,0.306730389607969,0,Sitalica,0
teM,unM,0.0323172984401811,0.0030626360431909,Sitalica,0.0032806172562294
unM,unM,1,NA,Sitalica,NA
Unclassified,unM,0.273763919338435,0,Sitalica,0
Genes,Unclassified,0.50618233370717,0,Sitalica,0
TEs,Unclassified,-0.179264763391626,0,Sitalica,0
TE.nucleotidess,Unclassified,-0.293897432766094,0,Sitalica,0
gbM,Unclassified,0.246225649865576,0,Sitalica,0
teM,Unclassified,0.0138523188507118,0.204412542429377,Sitalica,0.211437028423513
unM,Unclassified,0.273763919338435,0,Sitalica,0
Unclassified,Unclassified,1,NA,Sitalica,NA
Genes,Genes,1,NA,Slycopersicum,NA
TEs,Genes,-0.382682229665591,0,Slycopersicum,0
TE.nucleotidess,Genes,-0.560449225344898,0,Slycopersicum,0
gbM,Genes,0.778578828092712,0,Slycopersicum,0
teM,Genes,0.446878496092349,0,Slycopersicum,0
unM,Genes,0.620903037256821,0,Slycopersicum,0
Unclassified,Genes,0.766954163982065,0,Slycopersicum,0
